month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,9.582391804986614,61.3344622222216,200.0,357.49874792568426,343.02787880407374
7,5.5555698216137,61.3344622222216,200.0,384.4037939594833,359.44406126334286
1,0.05601979828327256,66.19368,67.0,357.4213615396331,343.02787880407374
7,0.027108485638205844,74.38511999999999,75.0,382.12625782478915,359.44406126334286
1,2.900569764020902,19.619280000000053,57.0,355.91525025594166,343.02787880407374
7,2.964556593661039,24.016319999999965,103.0,386.0867234878527,359.44406126334286
1,2.900569764020902,19.619280000000053,57.0,355.91525025594166,343.02787880407374
7,2.964556593661039,24.016319999999965,103.0,386.0867234878527,359.44406126334286
1,0.03645872403807014,113.4752319820627,114.0,357.42136161013013,343.02787880407374
7,0.03265362828106895,115.25934398206269,116.0,382.12625790120234,359.44406126334286
1,5.154082999641694,9.148400000000027,82.0,357.1626143047484,343.02787880407374
7,6.042005290384762,12.54104000000006,151.0,382.36012195596146,359.44406126334286
1,4.211369650323109,52.092480000000094,108.0,356.30325584289454,343.02787880407374
7,3.439680980132316,52.092479999999995,135.0,383.54731980518994,359.44406126334286
1,9.582391804986614,61.3344622222216,200.0,357.49874792568426,343.02787880407374
7,5.5555698216137,61.3344622222216,200.0,384.4037939594833,359.44406126334286
