month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,9.750679662077218,46.183351106392124,158.0,357.37136868511976,345.90379384200565
7,5.267866284490811,46.183351106392124,158.0,384.5836387613318,363.35746429100976
1,0.0716856342627283,66.19368,67.0,357.15179363409754,345.90379384200565
7,0.032413446668232405,74.38511999999999,75.0,382.3273691570204,363.35746429100976
1,2.824972598421095,19.61928000000005,49.0,356.304149579322,345.90379384200565
7,2.678376309088267,24.244019999999974,85.0,386.0413492130273,363.35746429100976
1,2.824972598421095,19.61928000000005,49.0,356.304149579322,345.90379384200565
7,2.678376309088267,24.244019999999974,85.0,386.0413492130273,363.35746429100976
1,2.1219033994346095,67.01522875770931,91.0,357.20721662150754,345.90379384200565
7,1.2358562397925839,68.7993407575309,93.0,382.9395632851227,363.35746429100976
1,4.958202077885902,14.478000000000009,72.0,357.50517657042894,345.90379384200565
7,5.10391577122659,25.786800000000017,132.0,384.16760393863865,363.35746429100976
1,4.201332976807804,47.59248000000095,95.0,357.1877173538255,345.90379384200565
7,3.1198473084725586,47.59247999999981,116.0,385.28402453741273,363.35746429100976
1,9.750679662077218,46.183351106392124,158.0,357.37136868511976,345.90379384200565
7,5.267866284490811,46.183351106392124,158.0,384.5836387613318,363.35746429100976
