month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,0.17960369300921017,64.59028065491623,66.0,270.3546605513914,262.50560511345316
7,10.766080657235381,61.031188466160025,301.0,310.0898238587096,287.80048579166595
1,42.4972991711545,44.524823999999995,370.0,270.1643312424761,262.50560511345316
7,0.12418195342398204,44.524823999999995,47.0,307.7323352312334,287.80048579166595
1,0.10531638523029435,18.177333830640002,19.0,270.3169838130536,262.50560511345316
7,1.989457641374319,25.19839333056,71.0,310.822643035439,287.80048579166595
1,5.166472699315888,71.41576319999949,109.0,269.78024662144225,262.50560511345316
7,2.8976116884348517,71.41576319999949,121.0,304.9125912435208,287.80048579166595
1,2.1157908884899275,20.39304,37.0,270.3546605513914,262.50560511345316
7,18.550154399254996,16.761576,336.0,305.009961084622,287.80048579166595
1,42.4972991711545,44.524823999999995,370.0,270.1643312424761,262.50560511345316
7,0.12418195342398204,44.524823999999995,47.0,307.7323352312334,287.80048579166595
1,0.17960369300921017,64.59028065491623,66.0,270.3546605513914,262.50560511345316
7,10.766080657235381,61.031188466160025,301.0,310.0898238587096,287.80048579166595
1,1.0787874834678588,112.99711200000002,122.0,270.8509818694677,262.50560511345316
7,0.33875202827297707,118.271328,125.0,307.66360522719094,287.80048579166595
1,0.09861059502094384,191.22599997192643,192.0,270.3546605513914,262.50560511345316
7,0.04497522524353952,191.22599997192643,192.0,305.00996108462186,287.80048579166595
1,0.17960369300921017,64.59028065491623,66.0,270.3546605513914,262.50560511345316
7,10.766080657235381,61.031188466160025,301.0,310.0898238587096,287.80048579166595
1,1.1146161658927507,84.63012,93.0,270.01480894969035,262.50560511345316
7,0.33694840481966903,89.90433599999999,97.0,308.8590926737138,287.80048579166595
1,0.09608930869678428,206.2457896835186,207.0,270.3546605989126,262.50560511345316
7,0.05702284748362115,214.0186667113586,215.0,305.00996114017494,287.80048579166595
1,0.09861059502094384,191.22599997192643,192.0,270.3546605513914,262.50560511345316
7,0.04497522524353952,191.22599997192643,192.0,305.00996108462186,287.80048579166595
1,0.18938584519624851,184.5135,186.0,270.3546605513914,262.50560511345316
7,0.11455898526696381,205.0284999659524,207.0,305.00996114017494,287.80048579166595
1,0.0652562620420667,135.48779998090663,136.0,270.3546605513914,262.50560511345316
7,0.029762674926259634,135.48779998090663,136.0,305.00996108462186,287.80048579166595
1,2.118062965732361,211.56888,228.0,270.2632215038318,262.50560511345316
7,0.6513926385351592,211.56888,224.0,306.8843981021289,287.80048579166595
1,0.028001898350422813,17.7802115472,18.0,270.3546605513914,262.50560511345316
7,0.021152840680591534,25.63597071072,26.0,305.00996108462186,287.80048579166595
1,1.1535286676134549,104.134272,113.0,270.19135080610863,262.50560511345316
7,0.3360998984833403,109.408488,116.0,307.41225011049903,287.80048579166595
1,0.24716638427373308,65.2273867898447,67.0,269.6773457726542,262.50560511345316
7,6.332157420750582,70.48708725048,208.0,309.51708308211965,287.80048579166595
1,0.09608930869678428,206.2457896835186,207.0,270.3546605989126,262.50560511345316
7,0.05702284748362115,214.0186667113586,215.0,305.00996114017494,287.80048579166595
1,0.09608930869678428,206.2457896835186,207.0,270.3546605989126,262.50560511345316
7,0.05702284748362115,214.0186667113586,215.0,305.00996114017494,287.80048579166595
1,0.1956562598013487,202.464283168083,204.0,270.3546605513914,262.50560511345316
7,0.08763089898841736,208.491918208083,210.0,305.00996108462186,287.80048579166595
1,0.17960369300921017,64.59028065491623,66.0,270.3546605513914,262.50560511345316
7,10.766080657235381,61.031188466160025,301.0,310.0898238587096,287.80048579166595
1,0.1956562598013487,202.464283168083,204.0,270.3546605513914,262.50560511345316
7,0.08763089898841736,208.491918208083,210.0,305.00996108462186,287.80048579166595
1,0.14301080812977707,113.04624000000001,114.0,269.17475139017637,262.50560511345316
7,0.20286475827069952,108.26231999999999,112.0,306.22497721064303,287.80048579166595
1,0.1956562598013487,202.464283168083,204.0,270.3546605513914,262.50560511345316
7,0.08763089898841736,208.491918208083,210.0,305.00996108462186,287.80048579166595
