month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,0.046268308627741374,89.19783998732109,90.0,221.50291362970867,204.16577648319816
7,0.04286025180598476,89.19783998732109,90.0,287.79650200991347,269.08079273500203
1,0.017287744642889603,107.70027999999999,108.0,221.5029136296798,204.16577648319816
7,0.06682835157139097,137.74926,139.0,287.79650200991347,269.08079273500203
1,0.05912787087906642,74.97489199569522,76.0,221.50291358069566,204.16577648319816
7,0.05477259727743651,74.97489199569522,76.0,287.7965019529644,269.08079273500203
1,0.07072447972234189,37.77383999819733,39.0,221.50291358069566,204.16577648319816
7,0.06551501665620638,37.77383999819733,39.0,287.7965019529644,269.08079273500203
1,0.05912787087906642,74.97489199569522,76.0,221.50291358069566,204.16577648319816
7,0.05477259727743651,74.97489199569522,76.0,287.7965019529644,269.08079273500203
1,0.05912787087906642,74.97489199569522,76.0,221.50291358069566,204.16577648319816
7,0.05477259727743651,74.97489199569522,76.0,287.7965019529644,269.08079273500203
1,0.05912787087906642,74.97489199569522,76.0,221.50291358069566,204.16577648319816
7,0.05477259727743651,74.97489199569522,76.0,287.7965019529644,269.08079273500203
