month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,35.071901817336524,69.79984800000001,386.0,190.86757771082884,181.8518090965081
7,62.2280878283867,80.18757599999994,719.0,235.6933858340158,225.427725331327
1,35.071901817336524,69.79984800000001,386.0,190.86757771082884,181.8518090965081
7,62.2280878283867,80.18757599999994,719.0,235.6933858340158,225.427725331327
1,35.071901817336524,69.79984800000001,386.0,190.86757771082884,181.8518090965081
7,62.2280878283867,80.18757599999994,719.0,235.6933858340158,225.427725331327
1,33.7767924512889,134.28058076359136,472.0,191.85037303314246,181.8518090965081
7,81.59183628875573,427.7201600000001,1099.0,233.65501705213597,225.427725331327
1,33.7767924512889,134.28058076359136,472.0,191.85037303314246,181.8518090965081
7,81.59183628875573,427.7201600000001,1099.0,233.65501705213597,225.427725331327
1,0.13925767811039688,278.938739955007,280.0,189.47264593653568,181.8518090965081
7,0.10260730425408848,286.279119955007,287.0,232.45334645262463,225.427725331327
1,33.7767924512889,134.28058076359136,472.0,191.85037303314246,181.8518090965081
7,81.59183628875573,427.7201600000001,1099.0,233.65501705213597,225.427725331327
1,0.158604113303404,435.79130392877147,437.0,189.47264593653568,181.8518090965081
7,0.1961916313752389,424.6216319288334,426.0,232.45334645258887,225.427725331327
1,33.7767924512889,134.28058076359136,472.0,191.85037303314246,181.8518090965081
7,81.59183628875573,427.7201600000001,1099.0,233.65501705213597,225.427725331327
1,33.7767924512889,134.28058076359136,472.0,191.85037303314246,181.8518090965081
7,81.59183628875573,427.7201600000001,1099.0,233.65501705213597,225.427725331327
1,33.7767924512889,134.28058076359136,472.0,191.85037303314246,181.8518090965081
7,81.59183628875573,427.7201600000001,1099.0,233.65501705213597,225.427725331327
1,33.7767924512889,134.28058076359136,472.0,191.85037303314246,181.8518090965081
7,81.59183628875573,427.7201600000001,1099.0,233.65501705213597,225.427725331327
1,0.07159844197308345,281.45435995500696,282.0,189.47264593653568,181.8518090965081
7,0.13048953649221973,288.083229955007,289.0,232.45334645262463,225.427725331327
1,33.7767924512889,134.28058076359136,472.0,191.85037303314246,181.8518090965081
7,81.59183628875573,427.7201600000001,1099.0,233.65501705213597,225.427725331327
1,33.7767924512889,134.28058076359136,472.0,191.85037303314246,181.8518090965081
7,81.59183628875573,427.7201600000001,1099.0,233.65501705213597,225.427725331327
1,33.7767924512889,134.28058076359136,472.0,191.85037303314246,181.8518090965081
7,81.59183628875573,427.7201600000001,1099.0,233.65501705213597,225.427725331327
