month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,72.78811642212449,988.0707280035826,992.0896181300653,7.924458194345996,7.869244656805135
2,18.32164205087979,1428.817402944824,1431.3524727937645,7.95249367911327,7.8141289158085305
3,18.728998554310753,670.8880316946886,673.8674106970807,9.029932965028596,8.870854581501446
4,8.005941416749728,554.6977882771844,555.7526253847429,8.810839632263123,8.679082856564982
5,3.5105710178093665,498.477719659389,498.90422158540923,8.382805782881926,8.261315037145444
6,82.0483749350917,671.1216598464002,673.0876313854168,9.132089812635614,9.10812869554965
7,44.32214570105431,709.2592457579714,715.2941988977358,9.066543325154372,8.930382211988784
8,7.056201823645516,557.3486843088505,558.4322167494578,9.276696199574776,9.12313874797038
9,33.039408377239056,539.3506239034145,543.8665532673913,9.267634168838283,9.130951060532576
10,27.3344787308459,481.0453219352621,485.04209765376334,8.577027450792553,8.430810086104115
11,16.737278718060736,776.3471387472016,778.5920552492672,8.63382404301577,8.499697320714706
12,15.135829977595737,763.7553543489313,766.1399331700236,8.161413957049106,8.003868670582246
