month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,56.837126604595056,988.0707280035826,1006.9660878831969,8.675708178075963,8.343260701575359
2,53.405958746468485,1428.817402944824,1462.0562841049498,8.858197638919076,8.23581614055745
3,27.809159072523645,670.8880316946886,677.6160874297309,8.825437345659441,8.583500671508146
4,45.947896734323656,554.6977882771844,567.3019503506366,9.666672092506415,9.392357869009917
5,8.677483875742205,498.477719659389,500.1667959666404,8.77886488678766,8.584214427661097
6,33.65077579830621,671.1216598464002,678.4525403458517,9.438767592463973,9.220915849405118
7,50.90709626948694,709.2592457579714,725.0010893576316,9.268665048136166,8.959438157502753
8,39.10234334639253,557.3486843088505,569.8280308690506,9.420826290812823,9.101680554235681
9,40.881297430168736,539.3506239034145,547.1824055280988,9.34182055815781,9.150246862894123
10,158.0021731421655,481.0453219352621,539.4314735008645,8.809823825458995,8.440296313118727
11,41.5814645994787,776.3471387472016,794.1974115320502,8.699492945915994,8.270208587104406
12,51.222009683211645,763.7553543489313,774.6003974222594,8.392615291174225,8.180889069806097
