month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,361.87154713993095,258.973686,597.164662,14.30950107086938,13.374940243818475
2,0.6493854870975009,-70.53689051580699,-68.99626821963419,13.599170840278783,11.226739795407541
3,437.3050396205331,-143.0495641791045,-52.7115064676617,15.020433047384175,14.813854011805756
4,5.221270723484234,12.103385985160756,16.800128606760097,14.578878942549862,13.67933880794975
5,236.5690103953956,25.430800977995112,152.51531344741102,14.42533962772601,13.888141159121353
6,251.351227967813,167.99902168256722,319.6652960971103,15.125314612518974,14.521910868971508
7,31.227505625416647,-9.599389165950127,157.7866338778718,17.929708652844607,12.569497538342132
8,19.91422814657847,335.4528817021276,397.6384013616846,19.057886134627623,15.93521831126541
9,40.043531484796716,330.07709158878504,393.8198069668541,15.194728643798367,13.602893143429602
10,15.58039137877619,65.20232027027028,82.70675270270272,16.271400419708655,15.147909240887994
11,39.43575674435474,157.00693846153848,246.97085424654378,16.98848584930476,14.707208074572412
12,57.8481110015207,714.9728072013093,789.5315253682488,15.498727466611982,14.20985707313451
