month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,17.787153804559185,649.8930272325977,655.9306522782554,16.238396376520534,15.898958997492608
2,0.44253216135588297,480.8670834586466,481.2978245071883,17.407783702172033,16.43442835824268
3,18.300729620468157,510.4106723409443,517.2886371938342,17.325315108734948,16.949485029141286
4,12.937072142258135,422.2340860640817,426.4274727121939,15.709673490753639,15.385536276967526
5,42.235647066114446,422.32417425042655,433.0424204749241,16.19558009376075,15.941807592409864
6,21.176285941626503,432.4015565277778,447.09496240610514,16.620850872748736,15.926989555090504
7,18.795741074566592,504.1634519489247,514.2924525718796,15.210545263116396,14.671646562883527
8,23.30970312488884,507.6338086021505,519.2002491262853,15.601136843291249,15.104929738933592
9,40.99969436411264,487.78423981712393,499.24039854911484,13.905124983550254,13.625704404941706
10,13.202294019590996,529.4078043466602,532.2860494507056,14.091802123358859,13.873791149830213
11,34.026223260425475,569.6856433365818,576.6224863823272,14.024594866757438,13.820727318708075
12,10.677620508666815,511.9695139909667,515.3213990380839,15.454380698918865,15.140463854091841
