month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,348.5516084319366,691.1971912365593,762.2687274946237,9.797382799333535,9.593477463500243
2,131.12169372521234,560.6605382500001,621.0959027619048,9.787608846098511,9.326698362991571
3,33.068983238579634,524.7087096849463,589.6199384591393,11.54802485690722,9.585121190495876
4,237.9226178619742,475.91551446666665,567.5187511666682,11.588937303029534,11.203924582742818
5,255.34110319571346,417.1524815483871,491.52046879569895,10.592083468189124,10.300833905297953
6,7.689379947903718,365.2537407888889,372.69575959998997,10.099989711173691,9.13215891277022
7,35.10062869009111,440.926432827957,467.31461791397845,12.053546427811668,11.301759758461653
8,84.97118417862315,419.05512594623667,481.2649891612903,11.148629108560993,10.416500176068224
9,63.705523496345016,425.1470146888889,474.21172294444443,11.362424755529457,10.592244951241131
10,374.39646998412684,499.34553907526873,782.9432753655915,12.771635320890834,12.014155602777087
11,155.01722846950062,586.9397463519713,651.0715867555581,11.211002419731487,10.797294604886686
12,74.93834318210637,533.326439,591.0415264193537,11.713156810350352,10.942989173607733
