month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,44.60730582875231,387.1893156666667,411.4202383333333,15.767930953275416,15.224725714348496
2,229.84672007789317,5.60115241264559,135.14486821960236,15.008196360397925,14.444587214856982
3,90.09272723874197,-52.739708457711444,19.409824543912976,15.51562606317201,14.71478969921664
4,119.73728833835894,63.45445243198681,129.1699653749062,15.086348507579027,14.537517707604296
5,17.10812852882894,150.48280260798694,157.93036544414505,14.330446899118174,13.895123850631197
6,15.272585130516118,364.05725585429315,369.318159236772,14.931654974069566,14.587187866190025
7,118.14473136321578,59.780790713671536,161.08956285468614,15.473249247718394,14.615752093248503
8,57.46507781628099,370.41032306382976,437.008391829766,16.60109514395879,15.44216400313265
9,2.9001378146432697,396.5359096006797,399.55146983857264,15.937373608173763,14.89757467390743
10,24.923297246457686,134.60382905405405,159.1637793918919,16.24633695562021,15.260915570731198
11,239.7538221232041,211.2018725127888,307.0430173880192,15.16025431380985,14.760506182043084
12,27.72534320832012,772.0038857610474,795.9268733224088,15.46193642516339,14.599080116970642
