month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,18.315571766399565,628.7543535483871,641.7051262478733,16.368895681184405,15.661804868977876
2,0.49268637484990263,469.86453774436086,470.6740806014985,17.4869138529269,15.84379382051809
3,30.986051176071083,493.42769042008615,508.19891275967603,17.223332400273193,16.746626867651585
4,43.551594424010915,393.46612462549905,414.28662038173957,15.625771859283832,15.147706805728737
5,37.202644767245445,385.9526984642886,410.286838384651,16.39299310389096,15.738896071258466
6,20.439175205006922,402.6182905555556,424.17875166666386,17.265759605598895,16.210899970096825
7,13.86205796571397,479.86766559139784,492.1003586021403,15.690804467518948,14.80834582376072
8,27.454194694142014,484.29881989247315,504.3059897849463,15.720295940853703,14.991548664132445
9,16.791388259706782,463.5958769742311,475.2743729564977,14.326923891289628,13.631418812512022
10,30.748614202117523,492.2209948247661,513.5343721341706,14.115503968590522,13.422354779432899
11,35.578533085717474,548.0196691795416,565.6602870792292,13.973695786557704,13.477873839615661
12,15.876524161687254,494.5236673169949,502.67653900633394,15.457576217370972,14.94405880968497
