month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,208.41845711402001,569.1781571875,606.5077349791667,14.788709799268036,14.609601018671603
2,129.91035641628875,304.5546413685524,322.38325422212984,15.039946580686859,14.902708780358275
3,178.49350077261997,229.40031415837478,260.03610478855717,15.645282689321396,15.473647370877652
4,311.4467941257441,410.3026215169003,459.82720111294316,14.813702983354226,14.65468841837662
5,108.85804276401149,356.23545927057853,397.45881196006513,15.549118081423185,15.170429005685598
6,103.72641954442474,557.3278808976581,609.2355858412835,15.735647224424863,15.235218267806633
7,128.88321120373237,336.503611899109,436.1227980777641,14.972554323478201,14.199612805654365
8,298.33708898266565,857.682803680851,1078.2279484468088,16.058635894812056,15.319387742546947
9,68.98668883762817,492.0776797578588,524.5330888912489,16.43113988891828,15.960680891822298
10,464.79861429184933,518.7746786380303,609.6808802849897,14.429229264574865,14.233647362641971
11,176.67130144260315,426.4282259129799,486.30964889461336,15.846115821985777,15.507173273162278
12,248.67750441408853,927.8955901391164,967.6781270867432,15.706696579751423,15.546720169522505
