month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,18.547202959277783,691.1971912365593,706.4294142473075,13.09650466998539,12.27523674841684
2,-5.912666525914673,560.6605382500001,557.1024629285715,13.014603008467617,12.412831329529332
3,35.024007424936904,524.7087096849463,539.1655687387074,12.145295813920313,11.732525837940127
4,115.07273252258422,475.91551446666665,503.4614370110045,12.669409762706628,12.430031407906508
5,111.99335385519528,417.1524815483871,433.9473380430055,13.071013835786799,12.9210508710523
6,-12.013587576774627,365.2537407888889,362.9426083,13.328142899404176,13.135766362921352
7,6.988852729725858,440.926432827957,442.62999367740963,13.31502047595058,13.071266480059624
8,-5.803932196365874,419.05512594623667,416.741300451613,13.612026115429387,13.213360976296098
9,348.895250986777,425.1470146888889,440.89491588888893,10.808734519381815,10.763598056026387
10,102.93468937133431,499.34553907526873,532.6462067849284,11.182330472936334,10.858817895362204
11,28.248756309543122,586.9397463519713,590.4005749186322,11.158424486458792,11.03591189701059
12,-14.152176704758588,533.326439,529.9307362365219,11.175404591448078,10.935462518027341
