month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,124.93290166873325,708.6607528548387,787.15269392876,10.513019375167252,9.88474660813653
2,92.40984422172735,570.9430655163691,622.7096496339286,10.156999918096355,9.596815192871055
3,34.945901373464984,537.6633815580645,584.1832585553764,11.324583328965133,9.993386398295142
4,139.20629799937325,505.55111864444444,566.7999264305554,11.874071335179767,11.434085448949794
5,121.32510168854262,453.74874569354836,477.71111963194244,10.895123323330498,10.697617841021836
6,6.318374762828067,391.78983485277786,394.537670101389,10.15626645760752,9.721370572419877
7,61.09607810094417,477.56898036290323,493.28637150978227,12.37526732560374,12.118010378440133
8,57.968611466192485,445.0294884623657,469.8629139212627,11.43101250412215,11.002618167064519
9,31.5626351777761,457.87626133055556,478.04444620573196,11.778387127908204,11.139397878564699
10,281.9973530966355,541.084860126344,773.1987698401887,13.133343291410307,12.31023660496446
11,140.5379902278694,598.7832564306451,646.2355486556453,11.378665977192862,11.041018550026152
12,54.84250788502036,540.1754321491936,592.5337862459678,12.217286365143364,11.262582512830107
