month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,318.0505645631957,749.9532043010753,788.9477849462307,8.223596897481457,8.100991935222691
2,65.80177818257718,861.5137142857144,904.6988571428543,9.427673990564747,8.771382574255323
3,50.5087625256286,553.160117562724,561.9829132616442,9.057079838518769,8.882401332203044
4,165.93103635730864,483.4093333333334,523.5402666666497,9.05631657095778,8.81446349419166
5,135.2907972981629,375.58124731182795,431.0233118278109,8.48156458919435,8.071765369511374
6,-16.94895605452971,485.30844444444443,482.17395555555555,8.795852060925412,8.61091508254664
7,5.116369852592375,621.6127311827956,623.7772043010674,10.0511729512595,9.628124358317894
8,49.77611041995756,472.62391397849467,481.37118279569904,9.637916822447954,9.46218456362654
9,10.70589895031068,509.84213333333327,514.0815999999912,10.236262294376171,9.84026877909309
10,198.07228318302685,441.40808602150537,475.40421505376344,9.099074152043473,8.927439198857613
11,3.816358312349544,625.5356215053764,627.9548215053682,9.270588047814051,8.636685315463225
12,110.83640767742482,616.3894193548388,636.3727311827957,8.423936457784833,8.243640911056616
