month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,224.9010815936899,965.785490237691,1130.8854769103662,8.585173635931962,7.851073189399043
2,179.0625115528675,1416.3003824195682,1706.1989553155788,8.82453229385627,7.205552594580724
3,69.78782147358937,657.3281024227448,696.0152570357267,8.786225960368757,8.23187201868934
4,167.1064424029609,544.9959375513558,660.4832999178307,9.701026272860446,9.009925684309085
5,443.4871979210842,491.76482713338896,571.1509512474161,8.446667389511815,8.267663079914401
6,170.8860916151093,652.3548446742983,755.6524903024205,9.516775462719888,8.91229300927411
7,393.44110651479843,683.9293114195148,995.2568626301186,9.299557522058844,8.50826362286765
8,113.88689062160935,547.5814368290669,639.6632999715623,9.424105860590705,8.615568007805088
9,82.5074952474027,514.9253025338983,544.9326133796874,9.095470344652172,8.731778416655379
10,216.41695131863816,460.54801024588437,658.2757235944639,8.803377354671623,7.889734915945607
11,128.89794459659026,760.2203433947387,885.0781072219852,8.594649001359231,7.6259930392410435
12,193.9319798182837,745.7564531174771,818.6399006981222,8.156982585735381,7.781162951915225
