month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,184.6961402936332,988.0707280035826,1110.8742613705833,8.675708178075963,8.010813225074758
2,172.46640260372143,1428.817402944824,1643.497200808576,8.858197638919076,7.613434642195819
3,130.03113494170154,670.8880316946886,733.8066336428267,8.825437345659441,8.341563997356854
4,194.9181436169377,554.6977882771844,661.6354286496849,9.666672092506415,9.118043645513415
5,152.49746786314026,498.477719659389,557.8451254547609,8.77886488678766,8.389563968534533
6,228.89078343522885,671.1216598464002,770.8501744182506,9.438767592463973,9.003064106346265
7,414.3215883071442,709.2592457579714,965.4980028502171,9.268665048136166,8.650211266869341
8,117.61843850103587,557.3486843088505,632.4235318659672,9.420826290812823,8.782534817658542
9,69.54418209859125,539.3506239034145,565.9962964962922,9.34182055815781,8.958673167630435
10,223.52245420719888,481.0453219352621,646.2407170812427,8.809823825458995,8.070768800778456
11,120.97364416820785,776.3471387472016,880.2113264966388,8.699492945915994,7.840924228292817
12,184.73311720487547,763.7553543489313,841.9810459309504,8.392615291174225,7.969162848437968
