month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,-0.0,928.7702037351442,928.7702037351442,7.325886539910515,7.325886539910515
2,-0.0,1378.344711115942,1378.344711115942,5.715265621826618,5.715265621826618
3,0.37179018852500617,632.2834757014315,633.121369153779,9.88325077498934,7.62957793882926
4,52.84381754212962,522.8571635168447,588.2053179950601,8.821065210934758,7.584437030208062
5,18.55343683434325,467.17562224230767,502.19056624774777,8.429454041122378,6.542205649757416
6,226.0544827076762,616.5267620843446,677.2820910647116,7.543386560790737,7.274622473513652
7,46.386337983799166,661.2395151967183,708.2830952824837,8.910943248693119,7.896774386336872
8,120.72240777239764,517.9299091659786,717.0805940710582,8.891228657455203,7.241570674545175
9,52.38511541730568,471.18728747446653,588.7750162110312,9.710407754815456,7.465729523680589
10,76.14709893436749,421.96322898453406,500.3505803854135,7.997838400672954,6.968418347428748
11,79.29938597973474,730.4477171052631,868.6629378763888,8.595501693195342,6.85254721415999
12,-0.0,699.9730645161289,699.9730645161289,6.604603092893218,6.604603092893218
