month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,58.0534868326611,749.9532043010753,764.9106236559139,8.470981673046467,8.213332742889722
2,-3.0533252558515303,861.5137142857144,860.5366666665807,9.091714449782605,8.771719851523542
3,7.993114217238027,553.160117562724,555.8913863799283,8.45855286643561,8.116850162953297
4,32.08395276032714,483.4093333333334,494.0311111111036,8.505392556272893,8.174330559757774
5,38.76785193770376,375.58124731182795,384.8999569892473,9.065189075837026,8.824816993713025
6,-5.869884376268628,485.30844444444443,482.17395555555555,9.256906686830913,8.722911700002472
7,134.47638394350227,621.6127311827956,628.4406021505287,9.78329659865913,9.732522853688133
8,24.877260425064954,472.62391397849467,476.2876559139713,9.811092921864896,9.663820206778766
9,18.880944110091654,509.84213333333327,514.0815999999912,8.856430639137514,8.63189385468813
10,533.845720863053,441.40808602150537,463.76748387096774,8.204754229541038,8.162870607293664
11,286.4053765971181,625.5356215053764,640.2147326164826,8.075168914559596,8.023916007154504
12,-0.0006366465174233288,616.3894193548388,616.3894193548324,8.453262210120668,8.453262210120672
