month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,25.081917480716786,965.785490237691,971.88816426146,7.8638151817234485,7.620505483505931
2,19.853264388363893,1416.3003824195682,1420.8301443968035,7.88876467420107,7.660602610265755
3,2.596456980513374,657.3281024227448,657.8892206343875,9.176738313868645,8.960629135134182
4,10.93429367821292,544.9959375513558,546.7640668310053,8.80080611736069,8.639101189512486
5,31.664721195497997,491.76482713338896,497.0161913648237,8.150697378727367,7.984854645347034
6,256.14810295135163,652.3548446742983,662.651744843707,8.776649964346491,8.736450964278616
7,27.735046179505826,683.9293114195148,693.5280445379718,9.067461331618844,8.72137455105313
8,4.083675140275983,547.5814368290669,549.1369244292907,9.338564647698465,8.957660803500426
9,4.436720454999049,514.9253025338983,517.2435054182768,9.577280305353334,9.054776608416725
10,4.962424884986321,460.54801024588437,462.62762446257284,8.505901396521798,8.086829226108492
11,31.440403285804642,760.2203433947387,771.6866422512576,8.57978025880554,8.21508078475993
12,32.68638946526317,745.7564531174771,753.1986743612277,8.000216276296978,7.772530654280028
