month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,1169.2961305847539,3223.7048785214424,3338.524149214766,8.246556571525952,8.148361378711158
2,392.96963657029437,1627.0376323595854,1699.4576399328807,8.049768637192502,7.8654795804713356
3,452.2816601150281,1600.3406063543098,1682.689357940165,8.936882175386666,8.754808139835246
4,647.3786445755908,1126.4849022145668,1303.1229275891862,8.545440029849845,8.272588862482973
5,225.06463905853923,368.7814354757756,426.0177890135545,8.606036119438237,8.351725395521072
6,209.88206201396497,601.9494246953797,631.2281624868475,8.947397891498493,8.807896995558663
7,321.78214890260875,1401.5245367318657,1432.0862949747693,9.473062880108632,9.378086340454992
8,1197.8444935957677,1574.8850014885327,1676.312993851732,8.903643672468599,8.818968256814033
9,304.65015850324977,903.2178955139332,943.5397066527103,9.104807355293927,8.972452892422885
10,428.373900711193,1340.3297337229187,1427.5310369686256,8.572050562843744,8.368487043177408
11,430.2217582432409,1310.6990978313977,1379.8105059727075,8.605599072588806,8.444957723064086
12,597.7595030312597,1140.7378664362363,1173.84526268841,8.486825682862667,8.43143987953091
