month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,484.1574198931251,2550.349516163909,3269.341672446017,8.806506054800572,7.321468085953069
2,623.4376336725835,1058.9095992758841,1556.073755932003,8.668241680522893,7.87078557012895
3,898.007173541154,884.9773872816737,1986.088914738063,8.514810162442345,7.288637865695256
4,692.2149478299469,303.3590080666572,1219.5192334462242,8.21151076653774,6.887990924428688
5,190.45472110455685,-0.3933319338071648,560.7942241841629,10.274580787394198,7.328014007853254
6,268.0471629916514,297.47780364358096,584.199113341418,8.396636918116554,7.3269695363868115
7,295.26019746844673,995.1075215115934,1315.4082190059662,8.679980279650215,7.595172041736602
8,336.6188581886321,1062.6515823740965,1473.5294038744437,8.61917198340797,7.398569488511757
9,319.2827515287645,595.9488322603912,840.5585753078213,8.551454570535778,7.785331945109314
10,632.2963164701953,870.3111861973591,1239.17009768163,8.565587807275323,7.982223812336259
11,630.7252839706855,810.4537495574677,1549.4173271770933,8.934009903983801,7.762400662857013
12,334.11255879127356,836.6497548166772,1152.3658230842811,8.625970459557054,7.681031226896506
