month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,19.789245550703175,708.6607528548387,714.8772750825265,10.513019375167252,10.198882991651894
2,7.875908729124783,570.9430655163691,573.1490474787903,10.156999918096355,9.876907555483708
3,5.560118564253377,537.6633815580645,541.3641879971134,11.324583328965133,10.658984863630138
4,62.61391519702906,505.55111864444444,519.3257387547303,11.874071335179767,11.654078392064779
5,44.39199843953595,453.74874569354836,458.13257766869134,10.895123323330498,10.796370582176166
6,3.8724855152884796,391.78983485277786,392.63189889952656,10.15626645760752,9.9388185150137
7,66.62985522422495,477.56898036290323,486.1394776016703,12.37526732560374,12.246638852021938
8,36.19572939158557,445.0294884623657,452.7825115728358,11.43101250412215,11.216815335593335
9,24.650994808018623,457.87626133055556,465.75212191103867,11.778387127908204,11.458892503236454
10,102.19419806633948,541.084860126344,583.1432250204738,13.133343291410307,12.721789948187382
11,27.094000300036438,598.7832564306451,603.6543310250897,11.378665977192862,11.198881734572252
12,21.28766253304631,540.1754321491936,550.3371390755922,12.217286365143364,11.739934438986737
