month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,81.38501485522333,569.1781571875,576.466543386121,14.788709799268036,14.699155408969819
2,27.353002775358497,304.5546413685524,306.4315746087184,15.039946580686859,14.971327680522565
3,86.12114703477313,229.40031415837478,236.79103026761317,15.645282689321396,15.559465030099524
4,61.60449470811128,410.3026215169003,415.2006280962829,14.813702983354226,14.734195700865424
5,65.1934721665333,356.23545927057853,368.57948778194753,15.549118081423185,15.359773543554391
6,41.025135166952474,557.3278808976581,567.5929641012696,15.735647224424863,15.485432746115745
7,61.199739050291136,336.503611899109,360.1555221070838,14.972554323478201,14.586083564566282
8,135.21578000814662,857.682803680851,907.6618127970629,16.058635894812056,15.6890118186795
9,32.32736326186112,492.0776797578588,499.68202953059887,16.43113988891828,16.195910390370287
10,112.06003685611228,518.7746786380303,529.7331373281252,14.429229264574865,14.331438313608416
11,62.08437663170357,426.4282259129799,436.9497449626575,15.846115821985777,15.676644547574027
12,40.655219403135014,927.8955901391164,931.1475285742598,15.706696579751423,15.626708374636966
