month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,166.9833515495067,568.8509193548385,606.4856075268817,11.44615337798811,11.220773505366187
2,94.38563243219947,479.1053869047619,498.0471369047619,11.637183091487369,11.436498426162377
3,158.738427447773,584.7382275985665,620.8801630824373,12.351482029309553,12.123799706398941
4,323.6114770437257,535.4232333333333,567.4222666666667,12.40001582811817,12.30113481688353
5,383.20497459895233,636.6229892473118,694.0104301075268,13.246773525750566,13.09701702248955
6,1892.655844188655,1426.5881000000002,1887.3953333333336,13.351465003811526,13.107993790689674
7,1343.831785750677,1141.2494354838711,1573.866758064516,13.874743029426472,13.552814858259824
8,7420.536530008554,4871.217112903226,7438.616983870968,13.045151659908628,12.699165923381377
9,2212.8146596613924,1398.5878555555555,1918.8833555555557,13.45090382314334,13.215775464968296
10,308.0445908167,742.4035322580645,790.8299301075268,13.144890183748503,12.987684388832168
11,353.2417111465079,698.7404425287355,756.5717091954023,13.225831131374555,13.06211529230632
12,110.24054439308952,487.9211666666667,517.2273172043011,12.218740870479216,11.952902656448535
