month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,154.37390446746363,628.7543535483871,658.1554238370119,14.679089197236713,14.488635578496492
2,-0.0004377004675747533,469.86453774436086,469.8645377443565,13.49138749565056,13.4913874956507
3,42.09060738434137,493.42769042008615,513.3155504997077,14.746478512519863,14.273977379972315
4,-0.005007256779842261,393.46612462549905,393.46612462544897,12.452182203454921,12.452182203453626
5,37.41455310227144,385.9526984642886,390.00838601337017,12.743554089602384,12.63515543617333
6,10.356228304429674,402.6182905555556,406.43631611110214,14.52293288243603,14.15426338812301
7,224.03473245264638,479.86766559139784,647.1744596773594,16.14423228810386,15.397442761256825
8,76.85688396114254,484.29881989247315,541.7300053763197,16.285782819090404,15.538534404175302
9,10.819109086268861,463.5958769742311,475.1646943751273,14.59844522314893,13.529150404096987
10,103.46301889961502,492.2209948247661,524.3149733193733,14.591539804578998,14.281342230592527
11,99.25885852853479,548.0196691795416,580.1010922884241,14.182758176850115,13.859548514842253
12,-0.00045475227848061677,494.5236673169949,494.5236673169903,14.336039500299922,14.33603950030003
