month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,4.362586223974782,753.5867255008486,753.7195752843581,15.321838022402982,15.291385961844595
2,54.418703945497775,556.3294692857143,557.330193242421,14.940173135983429,14.921783807683328
3,7.908335556799123,588.3819557467297,589.0093107002957,15.464812355478998,15.38548404802708
4,5.865172715401025,522.6245402982714,522.9226405106838,14.265299677178099,14.21447420822339
5,65.45830314683332,588.9008926491699,590.0684793064115,14.937463184287283,14.919626088815384
6,114.2229924435992,653.6035859027777,658.4343692734634,15.762226757453073,15.719934202118024
7,170.15226189976468,767.2753146841399,794.8105728917387,16.112324566818334,15.950497411547856
8,180.8653186728992,748.0256393817206,765.2583474710432,16.176067178422965,16.080787959570426
9,14.949111070975524,651.2678841438071,652.2654637381963,15.18640913997613,15.119677450034047
10,12.635870406145878,684.1130242941035,684.891964803508,15.647061521106462,15.58541635080882
11,24.20076700248061,667.9034669982133,669.7465991525113,14.948500701620288,14.872340639746984
12,16.910970218746133,592.489562297886,593.0889889655386,15.963967697654772,15.928521682979724
