month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,54.55200734620602,395.2753548387097,439.30064516127834,12.491019355594442,11.683985995710016
2,80.75371238024053,363.6851428571428,388.43999999999573,10.902147378060368,10.595599782839557
3,3.781935677830264,393.6618666666666,406.88516129032257,14.402730014855395,10.9062944029671
4,3.821981964876852,320.97279999999995,325.6085333333333,13.148211961908357,11.93529852126032
5,0.9027222631407479,373.99277419354837,377.02090322580653,17.10760886376584,13.753167362904339
6,20.23410780984443,398.11146666666656,435.0469333333332,12.219973180099423,10.394566949617866
7,23.518591367107142,432.6652903225805,465.933935483871,9.221566899240374,7.806998976918558
8,20.050381572772523,496.57909677419354,529.1747096774194,10.07340833235125,8.447722926593917
9,6.7506939361396565,419.5237333333332,432.3893333333334,12.480528580278056,10.574709703848535
10,8.199334079511374,447.6283870967741,459.83019354838706,12.202627920315754,10.714481901225044
11,262.0250720578107,462.65546666666665,515.5386666666578,9.415890038204745,9.214065087010484
12,218.36114226859817,304.6018064516129,451.5504516128697,10.271109932415172,9.59814842721802
