month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,18.932485123739507,569.1781571875,570.630587945066,15.77661066509582,15.699894346094466
2,57.537788389738736,304.5546413685524,308.56396560458825,15.22280807803948,15.153126504018935
3,82.76230128969222,229.40031415837478,236.337672659313,15.299604625410813,15.21578194811439
4,198.20453189047882,410.3026215169003,420.3869651023972,14.966580088884259,14.915701627593455
5,128.59480545334253,356.23545927057853,363.02340250441137,15.109388011469992,15.056602504901862
6,265.4644873867629,557.3278808976581,565.919049978194,15.428895127302289,15.396532356257232
7,147.6297761073185,336.503611899109,352.983246663358,15.019906102487365,14.908277989768617
8,297.9308547598043,857.682803680851,893.5183904310287,15.739048733068154,15.618767187204902
9,54.87723889547163,492.0776797578588,496.0104618973743,15.434092737474652,15.362427659750276
10,116.54118345634375,518.7746786380303,527.4058613873764,15.835647075134744,15.761585860652849
11,110.19034979113488,426.4282259129799,434.09014658808024,15.490396605417128,15.420863115526952
12,41.48941273673405,927.8955901391164,932.7103054593937,14.964194920577619,14.848148088680182
