month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,208.87531931726107,628.7543535483871,692.6911695755517,14.679089197236713,14.372988820478952
2,-0.0004377004675747533,469.86453774436086,469.8645377443565,13.49138749565056,13.4913874956507
3,104.34307488767205,493.42769042008615,584.6566951057664,14.746478512519863,13.872160751226554
4,-0.0,393.46612462549905,393.46612462549905,12.452182203454921,12.452182203454921
5,37.41455310227144,385.9526984642886,390.00838601337017,12.743554089602384,12.63515543617333
6,64.46801102314096,402.6182905555556,441.6826566666667,14.52293288243603,13.916983282836801
7,422.6205382246409,479.86766559139784,1095.0498596774194,16.14423228810386,14.688595057494826
8,242.09921056625984,484.29881989247315,814.8320005376344,16.285782819090404,14.920502951175651
9,43.3178017374132,463.5958769742311,551.4345358825159,14.59844522314893,12.570672461096665
10,224.40143607227873,492.2209948247661,601.5059249725165,14.591539804578998,14.104533438592393
11,211.85964672817158,548.0196691795416,653.8763868108637,14.182758176850115,13.683103253661528
12,-0.00045475227848061677,494.5236673169949,494.5236673169903,14.336039500299922,14.33603950030003
