month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,1288.4571426970474,2367.537230063122,3148.421802874969,7.225615967055751,6.619554240941448
2,12.98426960001364,933.3682025533592,954.927671314192,8.93136693720824,7.270937102097031
3,390.2936769579102,760.2930530886204,1754.1526328768628,9.449004148704857,6.902563776849986
4,15.877394167036249,243.89110358783307,297.62028617219903,8.718843020495267,5.334837946341379
5,62.44584252604814,-38.88189244807302,91.68702855411823,9.843299071869387,7.752384527426042
6,0.5196140406552651,279.0446282302793,280.9796051422354,11.030206653581473,7.306333248775327
7,16.744901493354735,933.6272575760497,961.5238521340566,9.112037173280347,7.446061747767769
8,3.4197933228416995,979.9026631274307,990.3595189832333,9.97875336393004,6.921008396782299
9,37.69984414827675,560.7373705079037,575.774522752493,7.806134445755632,7.407269352084464
10,61269.05340412176,806.0831829351695,1421.6148911410492,7.676428123341327,7.666381761249597
11,400.0765500736413,752.8250257121294,1375.6787886310804,8.405421156917328,6.8485846994855235
12,276.46055377264616,789.0565807392807,803.4939820959889,7.420003718836545,7.367781445549863
