month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,234.00784729301577,3223.7048785214424,3229.449492282799,8.246556571525952,8.222007773322254
2,98.81238191300254,1627.0376323595854,1631.5901435114888,8.049768637192502,8.003696373012211
3,60.23471098383985,1600.3406063543098,1603.0824011839322,8.936882175386666,8.89136366649881
4,93.24625176723454,1126.4849022145668,1132.845490308848,8.545440029849845,8.477227238008128
5,31.745651149529312,368.7814354757756,370.7997506744967,8.606036119438237,8.542458438458947
6,40.574172992509624,601.9494246953797,603.3644584722397,8.947397891498493,8.912522667513533
7,40.60164745700759,1401.5245367318657,1402.4885881328082,9.473062880108632,9.44931874519522
8,481.88074585660263,1574.8850014885327,1585.0858694201743,8.903643672468599,8.88247481855496
9,86.06254942622326,903.2178955139332,906.0655870002139,9.104807355293927,9.071718739576164
10,93.74451423198431,1340.3297337229187,1345.1004754769822,8.572050562843744,8.521159682927161
11,64.67079214953631,1310.6990978313977,1313.296299309539,8.605599072588806,8.565438735207627
12,383.85870099586924,1140.7378664362363,1146.0529509049588,8.486825682862667,8.472979232029727
