month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,20.116570042481126,813.0323789495967,814.9017384571143,13.009551318361947,12.916624974437296
2,28.982819765129886,657.0857548028275,658.7947358798019,12.934424252527359,12.875458948219656
3,2.095345900456854,620.4283492355511,620.567144365972,12.82378908544229,12.757549373212814
4,8.79076055683492,616.1044423041668,616.5069689002228,13.473078233245646,13.42728850827863
5,11.045008157952125,603.0796676525539,603.4648982999983,13.662098320577764,13.627220072279059
6,279.96621627414316,566.2879567895834,567.638222045484,14.17084865411014,14.166025706276619
7,240.1302156001837,789.2260212634408,795.2812576972393,14.36366587775375,14.338449417520447
8,60.39321724335904,636.7580806108871,638.983966729756,14.383903971047733,14.347047422969371
9,8.612049607067787,634.8576255604167,635.0516133035254,12.36941828242417,12.34689313848759
10,27.48243554324265,731.6350523004032,732.7537427109229,12.33234834231381,12.291642702017299
11,33.06545275652234,701.979840503741,702.8224844769019,12.09831051179533,12.072826401575785
12,77.66309613864351,623.758502139113,626.0363921339074,11.893948860266335,11.864618466148427
