month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,141.8704321330892,897.456559139785,909.5820645161291,9.16678483084823,9.081315971866642
2,172.33371198868818,1023.7348711734695,1060.9368805272109,9.921554993638265,9.705683083255193
3,146.23376183838965,636.086079749104,651.956961469534,9.77904944602144,9.670518556447307
4,110.60938655863113,579.0032666666666,586.2691111111112,9.853633488363155,9.787944277307822
5,80.4845772825922,476.6465591397849,485.03618279569895,9.055667615551979,8.951428727378271
6,159.7121638580124,611.841061111111,619.7961833333333,9.776963448646724,9.727154339353252
7,281.2509781660884,877.5945591397848,930.6025161290321,10.895802059613338,10.707329989143117
8,125.54053433590202,601.4604569892473,604.444188172043,10.43864318674238,10.414876122636958
9,158.4477269810758,667.5838222222221,690.3749444444443,10.679448704917721,10.535608707512981
10,74.47769751809065,589.8941021505376,602.4222311827957,10.291551764454027,10.123338611994017
11,160.95824390492643,732.6174928315413,755.990570609319,9.367099073086042,9.22188702553164
12,309.55398271384905,740.398876344086,757.4391451612904,9.042427319763926,8.987379519789675
