month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,44.4251135202748,813.0323789495967,817.1720641400442,11.5681073072769,11.474923870743709
2,34.50500314096149,657.0857548028275,658.2651631275221,10.954990801126996,10.920810019434951
3,5.826761955468318,620.4283492355511,621.0738413664606,12.080404090681803,11.96962351004798
4,8.341279469571456,616.1044423041668,616.7191854363015,12.782386451365932,12.708687560090988
5,14.422754916879024,603.0796676525539,603.5205158662635,11.911623700663057,11.88105755209971
6,80.46448343793313,566.2879567895834,569.9316669463303,12.158292240091793,12.113008790842875
7,113.92481981561913,789.2260212634408,794.8912836878332,13.991573945934656,13.941845877070355
8,93.92073596828762,636.7580806108871,640.0371224354918,13.0129372262556,12.978024372862878
9,3.5925068666600124,634.8576255604167,635.047807596603,12.960596369161433,12.907657848145334
10,78.00440107288519,731.6350523004032,738.1423265619729,13.469367395891648,13.385945519792049
11,37.03262638582741,701.979840503741,703.408887592847,12.30746933093221,12.268880474071477
12,37.399731936850486,623.758502139113,626.9651831703416,12.558906229655467,12.473165490586917
