month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,361.87154713993095,258.973686,597.164662,14.30950107086938,13.374940243818475
2,0.649385487097494,-70.53689051580699,-68.99626821963416,13.599170840278783,11.226739795407472
3,494.2058592730535,-143.0495641791045,249.69432437810946,15.020433047384175,14.225736108353834
4,73.15774051249372,12.103385985160756,188.27367056880976,14.578878942549862,12.17079084937009
5,390.1609122471405,25.430800977995112,453.65989633251843,14.42533962772601,13.327769168946531
6,299.3899710539785,167.99902168256722,872.9741453599305,15.125314612518974,12.770609415809629
7,79.1003325611326,-9.599389165950127,502.9013984522786,17.929708652844607,11.450585617159014
8,218.32307383457223,335.4528817021276,1888.560114382979,19.057886134627623,11.944083625258223
9,146.8999325862522,330.07709158878504,598.0814355140187,15.194728643798367,13.37032792599085
10,64.03448598202277,65.20232027027028,347.0968237690581,16.271400419708655,11.869170925158127
11,120.98559293155134,157.00693846153848,664.7262080267558,16.98848584930476,12.79195917159853
12,101.46598830205151,714.9728072013093,859.8189289688789,15.498727466611982,14.071193736573093
