month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,126.9838373402876,569.1781571875,588.6616236041667,15.77661066509582,15.623178027093102
2,338.2570917717188,304.5546413685524,351.6952179076539,15.22280807803948,15.08344492999839
3,258.0103345754507,229.40031415837478,272.6545507669984,15.299604625410813,15.131959270817967
4,613.39994963617,410.3026215169003,472.72031883759274,14.966580088884259,14.864823166302646
5,266.6045017686751,356.23545927057853,384.38116929502837,15.109388011469992,15.00381699833374
6,487.260013993601,557.3278808976581,588.8660543148308,15.428895127302289,15.364169585212174
7,337.7515162408451,336.503611899109,411.90874392834377,15.019906102487365,14.796649877049877
8,821.954451363344,857.682803680851,1055.4147159787235,15.739048733068154,15.49848564134165
9,131.45436342353034,492.0776797578588,510.9190554163125,15.434092737474652,15.29076258202591
10,476.41513153049533,518.7746786380303,589.3424498795845,15.835647075134744,15.68752464617095
11,314.61253822571723,426.4282259129799,470.18044455118815,15.490396605417128,15.35132962563677
12,175.4272472425045,927.8955901391164,968.6111444353519,14.964194920577619,14.73210125678274
