month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,46.247264487472115,716.3127741935484,724.4603870967742,7.574628469581187,7.398453456182065
2,1.8189076280693857,807.4897142857144,809.7308571428565,8.99276470925213,7.760628011177026
3,1.7063101659523292,545.4458666666667,548.1796129032253,9.555604971652171,7.953465879918053
4,-0.0,456.46986666666663,456.46986666666663,8.108071768325402,8.108071768325402
5,214.59468823603694,350.56774193548387,723.3011612903229,8.111231590214421,6.374313401452381
6,63.722996951868,455.3631999999999,475.7722666666666,8.459374937083055,8.139097062443035
7,509.2471292657096,586.5445161290321,677.6258064516129,9.585409364318913,9.406554580470763
8,-0.0,442.2952258064517,442.2952258064517,8.084670220865004,8.084670220865004
9,-0.0,473.10400000000004,473.10400000000004,9.277087989965471,9.277087989965471
10,45.9947448491145,408.26012903225796,448.16567741934836,9.216184619557021,8.348573590121966
11,17.000767816891894,589.8143999999999,620.8521290322531,9.283602554200797,7.457936255093615
12,92.32854569296111,585.8410322580644,596.1228387096774,8.123470405239981,8.01210933644854
