continuous_flex_pct,system_uptime_pct,max_mef_savings,max_aef_savings,max_dam_savings,max_tariff_savings
0.0,0.0,25.27112689369998,2.4136398429636023,21.922452442494183,-7481.230620993992
10.0,0.0,25.27112689369998,2.4136398429636023,21.922452442494183,-7481.230620993992
20.0,0.0,25.27112689369998,2.4136398429636023,21.922452442494183,-7481.230620993992
30.000000000000004,0.0,25.27112689369998,2.4136398429636023,21.922452442494183,-7481.230620993992
40.0,0.0,25.27112689369998,2.4136398429636023,21.922452442494183,-7481.230620993992
50.0,0.0,25.27112689369998,2.4136398429636023,21.922452442494183,-7481.230620993992
60.00000000000001,0.0,25.27112689369998,2.4136398429636023,21.922452442494183,-7481.230620993992
70.0,0.0,25.27112689369998,2.4136398429636023,21.922452442494183,-7481.230620993992
80.0,0.0,25.27112689369998,2.4136398429636023,21.922452442494183,-7481.230620993992
90.0,0.0,25.27112689369998,2.4136398429636023,21.922452442494183,-7481.230620993992
100.0,0.0,25.27112689369998,2.413639842963579,21.92245244249416,-7481.230620993992
0.0,8.333333333333332,20.0880399239646,2.3630801605587437,21.37074330362312,-77.98357860010134
10.0,8.333333333333332,20.606348620938128,2.3681361287992395,21.42591421751023,-77.9835786250252
20.0,8.333333333333332,21.12465731791168,2.373192097039724,21.48108513139733,-77.98357862502559
30.000000000000004,8.333333333333332,21.64296601488521,2.378248065280209,21.536256045284446,-77.98357862502601
40.0,8.333333333333332,22.16127471185876,2.383304033520682,21.59142695917156,-77.98357862502644
50.0,8.333333333333332,22.67958340883229,2.388360001761179,21.646597873058653,-77.9835786250252
60.00000000000001,8.333333333333332,23.197892105805817,2.393415970001675,21.701768786945745,-77.98357862502563
70.0,8.333333333333332,23.71620080277937,2.398471938242148,21.756939700832863,-77.98357862502608
80.0,8.333333333333332,24.2345094997529,2.403527906482633,21.812110614719955,-77.98357862502647
90.0,8.333333333333332,24.75281819672644,2.4085838747231176,21.86728152860708,-77.9835786250253
100.0,8.333333333333332,25.27112689369998,2.4136398429636023,21.922452442494183,-77.9835786250257
0.0,16.666666666666664,16.26966673674652,1.925024483644624,19.650325651486728,-15.244196899030456
10.0,16.666666666666664,16.72913643896914,1.9808912986227527,19.87165201471681,-15.24419689902945
20.0,16.666666666666664,17.18860614119178,2.036758113600893,20.0929783779469,-15.244196899029944
30.000000000000004,16.666666666666664,17.6416064781227,2.0916198246384803,20.310197691342296,-15.24419689903049
40.0,16.666666666666664,17.991096970385826,2.1303998726270725,20.46170420738241,-15.244196899031056
50.0,16.666666666666664,18.34058746264895,2.1691799206156883,20.613210723422533,-15.244196899029502
60.00000000000001,16.666666666666664,18.69007795491209,2.207959968604304,20.764717239462644,-15.244196899030031
70.0,16.666666666666664,19.039568447175206,2.246740016592896,20.91622375550276,-15.244196899030564
80.0,16.666666666666664,19.389058939438343,2.285520064581524,21.06773027154289,-15.244196899031108
90.0,16.666666666666664,19.73854943170146,2.3243001125701275,21.219236787583,-15.244196899029555
100.0,16.666666666666664,20.0880399239646,2.3630801605587437,21.37074330362312,-15.244189044677253
0.0,25.0,13.363822791704695,1.6784590688283054,17.003005323281762,5.668930342967981
10.0,25.0,14.015929479668804,1.729619254559486,17.56936524231685,5.66893034296881
20.0,25.0,14.620744234995762,1.7795480384454128,18.11112792575588,5.6689303429681575
30.000000000000004,25.0,15.16053258294659,1.8277836447940408,18.619069410250315,5.66893034296754
40.0,25.0,15.70032093089745,1.876019251142693,19.12701089474476,5.668930342966816
50.0,25.0,16.097881952875724,1.9174816463668083,19.411629928473644,5.66893034296874
60.00000000000001,25.0,16.438552044464952,1.956234757141112,19.606919981896315,5.668930342968104
70.0,25.0,16.779222136054226,1.9949878679154496,19.802210035319,5.668930342967451
80.0,25.0,17.119892227643472,2.0337409786897647,19.997500088741663,5.668930342966763
90.0,25.0,17.460562319232743,2.072494089464102,20.192790142164363,5.668930342968669
