,continuous_flex_pct,system_uptime_pct,max_mef_savings,max_aef_savings,max_dam_savings,max_tariff_savings
0,0.0,0.0,36.07047075598794,22.844595779599302,108.72131453618879,-14802.114393421483
1,20.0,0.0,36.07047075598794,22.844595779599302,108.72131453618879,-14802.114393421483
2,40.0,0.0,36.07047075598794,22.844595779599302,108.72131453618879,-14802.114393423015
3,60.00000000000001,0.0,36.07047075598794,22.844595779599302,108.72131453618879,-14802.114393423015
4,80.0,0.0,36.07047075598794,22.844595779599302,108.72131453618879,-14802.114393423015
5,100.0,0.0,36.07047075598794,22.844595779599302,108.72131453618879,-14802.114393423015
6,0.0,8.333333333333332,30.856977817993396,21.558374653747112,106.92070186460195,-202.07592898779149
7,20.0,8.333333333333332,31.8996764055923,21.815618878917547,107.28082439891931,-202.0759284037687
8,40.0,8.333333333333332,32.94237499319122,22.072863104087983,107.64094693323668,-202.07592898785657
9,60.00000000000001,8.333333333333332,33.98507358079012,22.330107329258425,108.00106946755406,-202.07592898785109
10,80.0,8.333333333333332,35.02777216838903,22.587351554428867,108.36119200187142,-202.0759289878458
11,100.0,8.333333333333332,36.07047075598794,22.844595779599302,108.72131453618879,-202.07592898779149
12,0.0,16.666666666666664,24.40063179133206,19.892172042206358,104.44228908431178,-82.40348255683845
13,20.0,16.666666666666664,25.86725958195688,20.551349839826955,105.20016246145686,-82.40348255799312
14,40.0,16.666666666666664,27.202368433612303,20.966074680963224,105.76139272278665,-82.40348226971749
15,60.00000000000001,16.666666666666664,28.420571561739333,20.56143749973731,106.14782910339174,-82.40348255797821
16,80.0,16.666666666666664,29.638774689866374,21.059906076742212,106.53426548399685,-82.40348255797456
17,100.0,16.666666666666664,30.856977817993396,21.558374653747112,106.92070186460195,-82.40348255797456
18,0.0,25.0,21.60727166744625,18.69360324540214,100.08822542566418,-42.512667081368775
19,20.0,25.0,22.77148111462026,19.17685574511675,102.86941069443897,-42.512667081373834
20,40.0,25.0,23.847817941257368,19.652936405469642,103.70142132824674,-42.51266660392172
21,60.00000000000001,25.0,24.854609674255883,20.101904061336235,104.38581940701957,-42.51266693434354
22,80.0,25.0,25.849810558314665,20.546352883121802,105.04561539328657,-42.512667007087984
23,100.0,25.0,26.845011442373444,20.990801704907366,105.70541137955357,-42.512667081368775
24,0.0,33.33333333333333,17.454321734704454,17.7752650778188,93.057715130247,-22.6286192792489
25,20.0,33.33333333333333,20.051286394170646,17.59464611806084,97.52496014589777,-22.56725934306609
26,40.0,33.33333333333333,21.370502753889824,18.015428376628652,100.33260595229707,-22.567259009238438
27,60.00000000000001,33.33333333333333,22.403978465180412,18.359283209166865,102.2222802322932,-22.56725934306609
28,80.0,33.33333333333333,23.40230512825623,19.513243642382804,103.3322846583025,-22.56725934306609
29,100.0,33.33333333333333,24.40063179133206,19.892172042206358,104.44228908431178,-22.968177135545528
30,0.0,41.66666666666667,14.214320449061391,16.733146983384675,82.22759489001913,-13.59437958941979
31,20.0,41.66666666666667,16.79071306063301,17.524641097185818,90.2092669445248,-13.59437958952027
32,40.0,41.66666666666667,18.95167633867004,18.035471763914178,94.38383522997367,-13.59437958952027
33,60.00000000000001,41.66666666666667,20.53346541717997,18.431549200427384,97.55158235924767,-13.59437958952027
