,continuous_flex_pct,system_uptime_pct,max_mef_savings,max_aef_savings,max_dam_savings,max_tariff_savings
0,0.0,0.0,9.005130407556276,11.46332716896002,151.14104329642797,-23793.201600602704
1,20.0,0.0,9.005130407556276,11.46332716896002,151.14104329642797,-23793.201600602668
2,40.0,0.0,9.005130407556276,11.46332716896002,151.14104329642797,-23793.201600603352
3,60.00000000000001,0.0,9.005130407556276,11.46332716896002,151.14104329642797,-23793.201600603352
4,80.0,0.0,9.005130407556276,11.46332716896002,151.14104329642797,-23793.201600603352
5,100.0,0.0,9.00513040755624,11.463327168959998,151.14104329642797,-23793.201600603352
6,0.0,8.333333333333332,8.777872537395778,11.381705054065774,134.99285526367143,-352.2546670778318
7,20.0,8.333333333333332,8.823324111427876,11.398029477044624,138.22249287022274,-352.2546670778318
8,40.0,8.333333333333332,8.868775685459962,11.414353900023473,141.45213047677407,-352.2546059538306
9,60.00000000000001,8.333333333333332,8.914227259492082,11.43067832300232,144.68176808332535,-352.2546670778318
10,80.0,8.333333333333332,8.959678833524167,11.447002745981171,147.60628658204934,-352.25466707787047
11,100.0,8.333333333333332,9.005130407556276,11.46332716896002,151.14104329642797,-352.2546670778318
12,0.0,16.666666666666664,7.721549155519532,10.663681979579358,125.84122269818437,-160.11575776265113
13,20.0,16.666666666666664,8.02338927398207,10.872632977556483,127.85077200729287,-160.11575776265113
14,40.0,16.666666666666664,8.257297810879152,11.032574188223743,129.72590421939307,-160.11575776265113
15,60.00000000000001,16.666666666666664,8.43082271971803,11.148951143504428,131.48155456748586,-160.11575776265113
16,80.0,16.666666666666664,8.604347628556912,11.2653280987851,133.23720491557864,-160.11575776277277
17,100.0,16.666666666666664,8.777872537395778,11.381705054065774,134.99285526367143,-160.11575776265113
18,0.0,25.0,7.130805896214918,9.502631246204492,118.85474960482816,-96.06945465759135
19,20.0,25.0,7.39039054516193,9.992820244590808,122.7772048942291,-96.06945465759135
20,40.0,25.0,7.60631142181176,10.434692921033934,124.58491133602043,-96.06945465759135
21,60.00000000000001,25.0,7.813394888820342,10.652052405230432,126.147350043403,-96.06945465759135
22,80.0,25.0,8.019005454222047,10.831993024052514,127.66891079505079,-96.06945465759135
23,100.0,25.0,8.224616019623776,11.011933642874595,129.19047154669855,-96.06945465759135
24,0.0,33.33333333333333,6.061749643720981,8.330274449723113,107.29891703178028,-64.04630310506076
25,20.0,33.33333333333333,6.715356186324207,9.046448016900227,114.43048444295701,-64.04630310506076
26,40.0,33.33333333333333,7.052608806495941,9.519696562360469,118.78677724793366,-64.04630310506076
27,60.00000000000001,33.33333333333333,7.287232595449712,9.913909387284946,121.70219209071313,-64.04630310506076
28,80.0,33.33333333333333,7.504390875484622,10.288795683432147,123.77170739444874,-64.04630310506076
29,100.0,33.33333333333333,7.721549155519532,10.663681979579358,125.84122269818437,-64.04630310506076
30,0.0,41.66666666666667,5.0119760229365315,7.220259879455748,89.86323448440643,-44.832412173542714
31,20.0,41.66666666666667,5.807087836544512,8.064265728116464,102.56994374904457,-44.832412173542714
32,40.0,41.66666666666667,6.366435951289154,8.67363985408072,109.18999316841767,-44.832412173542714
33,60.00000000000001,41.66666666666667,6.813831360209802,8.587774319525725,114.62101552681523,-44.832412173542714
34,80.0,41.66666666666667,7.107932788992157,9.296739458317344,118.98107672353679,-44.832412173542714
35,100.0,41.66666666666667,7.402034217774524,10.005704597108988,123.3411379202583,-44.832412173542714
36,0.0,50.0,4.276987770457711,5.0055770163896085,71.95226449207726,-32.02315155253137
37,20.0,50.0,5.0025266848018095,6.616804180636861,87.97420608266569,-32.02315155253137
38,40.0,50.0,5.645399498098263,7.462860388659512,98.04857239452218,-32.02315155253137
39,60.00000000000001,50.0,6.168938143386511,8.172556149513838,105.44612315510291,-32.02315155253137
40,80.0,50.0,6.649872019800703,8.837593697859186,112.15043637996553,-32.02315155253137
41,100.0,50.0,7.130805896214918,9.502631246204492,118.85474960482816,-32.02315155253137
42,0.0,58.333333333333336,3.692894976528031,4.503905872606833,55.89582680218243,-22.873679680379148
43,20.0,58.333333333333336,4.3547819241186625,5.883899437755027,73.119528346405,-22.873679680379148
44,40.0,58.333333333333336,4.97366185299304,6.72373163441336,85.41829800149596,-22.873679680379148
45,60.00000000000001,58.333333333333336,5.560050495052457,7.493167330321107,95.8849988411539,-22.873679680379148
46,80.0,58.333333333333336,6.06606810443586,8.190281966314458,104.49263891786596,-22.87367968039979
47,100.0,58.333333333333336,6.572085713819277,8.887396602307856,113.10027899457805,-22.873679680379148
48,0.0,66.66666666666666,3.1097706161041945,3.379053461307367,42.01955329854968,-16.011575776265566
49,20.0,66.66666666666666,3.7782873439828206,4.792451085606258,59.43263525067757,-16.011575776265566
50,40.0,66.66666666666666,4.357798596274901,5.79987368384705,72.70402185826032,-16.011575776265566
51,60.00000000000001,66.66666666666666,4.929237026742648,6.653530435053488,84.70503676968539,-16.011575776265566
52,80.0,66.66666666666666,4.684142681553339,7.491902442388284,96.00197690073283,-16.011575776265566
53,100.0,66.66666666666666,5.450163670108002,8.330274449723113,107.29891703178028,-16.011575776265566
54,0.0,75.0,2.451232555735029,2.2730030913113914,30.268760966599768,-10.67438385084361
55,20.0,75.0,3.181534641624104,3.6974443289513337,46.94216237679076,-10.67438385084361
56,40.0,75.0,3.7625212604323357,4.833627657169104,60.9638065555896,-10.67438385084361
57,60.00000000000001,75.0,4.3386016370617,5.8392796178129736,73.74334562746142,-10.67438385084361
58,80.0,75.0,4.05764476604328,6.7877616856357665,86.19942305192633,-10.67438385084361
59,100.0,75.0,4.915875142438145,7.736243753458561,98.6555004763913,-10.67438385084361
60,0.0,83.33333333333334,0.7145977932831222,1.2295674969539583,20.427732473291712,-6.404630310506534
61,20.0,83.33333333333334,1.7376357547845396,2.647623857406383,36.171557853524035,-6.404630310506534
62,40.0,83.33333333333334,2.5719719070852634,3.853084464843084,50.323378556862494,-6.404630310506534
63,60.00000000000001,83.33333333333334,3.3768514147319033,4.982812417189232,63.595194878662504,-6.404630310506534
64,80.0,83.33333333333334,4.178441198610948,6.101536148322479,76.7292146815345,-6.404630310506534
65,100.0,83.33333333333334,4.98003098249003,7.220259879455737,89.86323448440643,-6.404630310506534
66,0.0,91.66666666666666,0.7566015792544607,0.4285544525832432,11.05081662577969,-2.91119559568542
67,20.0,91.66666666666666,1.556919220522519,1.7533241615467374,25.99027669979587,-2.911195595685665
68,40.0,91.66666666666666,2.321766991586916,2.9626653590107708,39.865575009083365,-2.911195595685665
