continuous_flex_pct,system_uptime_pct,max_mef_savings,max_aef_savings,max_dam_savings,max_tariff_savings
0.0,0.0,28.65732639896057,22.052943721413328,41.543920053718686,-11806.40414884296
10.0,0.0,28.65732639896057,22.052943721413328,41.543920053718686,-11806.40414884296
20.0,0.0,28.65732639896057,22.052943721413328,41.543920053718686,-11806.40414884296
30.000000000000004,0.0,28.65732639896057,22.052943721413328,41.543920053718686,-11806.40414884296
40.0,0.0,28.65732639896057,22.052943721413328,41.543920053718686,-11806.404148852833
50.0,0.0,28.65732639896057,22.052943721413328,41.543920053718686,-11806.404148852833
60.00000000000001,0.0,28.65732639896057,22.052943721413328,41.543920053718686,-11806.404148852833
70.0,0.0,28.65732639896057,22.052943721413328,41.543920053718686,-11806.404148852833
80.0,0.0,28.65732639896057,22.052943721413328,41.543920053718686,-11806.404148852833
90.0,0.0,28.65732639896057,22.052943721413328,41.543920053718686,-11806.404148852833
100.0,0.0,28.657326398960542,22.0529437214133,41.54392005371867,-11806.404148852833
0.0,8.333333333333332,25.74490914425258,21.69478757316984,41.27027538578942,-149.88177892109374
10.0,8.333333333333332,26.03615086972337,21.7306031879942,41.29763985258235,-149.88177892109374
20.0,8.333333333333332,26.32739259519417,21.76641880281853,41.32500431937528,-149.881778921094
30.000000000000004,8.333333333333332,26.618634320664977,21.802234417642897,41.352368786168206,-149.8817789210943
40.0,8.333333333333332,26.90987604613577,21.838050032467248,41.37973325296113,-149.88177889601127
50.0,8.333333333333332,27.201117771606576,21.87386564729159,41.407097719754056,-149.88177892109357
60.00000000000001,8.333333333333332,27.49235949707736,21.909681262115928,41.43446218654697,-149.88177892109383
70.0,8.333333333333332,27.78360122254817,21.94549687694029,41.46182665333991,-149.88177892109417
80.0,8.333333333333332,28.074842948018976,21.98131249176462,41.48919112013282,-149.8817789210931
90.0,8.333333333333332,28.366084673489777,22.017128106588984,41.51655558692576,-149.8817789210934
100.0,8.333333333333332,28.65732639896057,22.052943721413328,41.543920053718686,-149.8817789210875
0.0,16.666666666666664,21.825977678894063,21.048503702914463,40.55079251682501,-54.33651357749851
10.0,16.666666666666664,22.465203165670506,21.17865762654821,40.691760790656005,-54.33651357747797
20.0,16.666666666666664,23.10442865244696,21.30881155018196,40.83272906448702,-54.33651357747826
30.000000000000004,16.666666666666664,23.72304311087004,21.433505012431706,40.96794567274016,-54.33651355892741
40.0,16.666666666666664,24.01188111563897,21.47083109253716,41.0111356317472,-54.33651355644351
50.0,16.666666666666664,24.30071912040791,21.50815717264261,41.05432559075423,-54.33651355225562
60.00000000000001,16.666666666666664,24.589557125176835,21.54548325274805,41.097515549761255,-54.33651354670248
70.0,16.666666666666664,24.87839512994577,21.5828093328535,41.14070550876831,-54.33651357747838
80.0,16.666666666666664,25.167233134714717,21.620135412958955,41.18389546777534,-54.33651357747733
90.0,16.666666666666664,25.45607113948364,21.657461493064403,41.2270854267824,-54.336513577477625
100.0,16.666666666666664,25.74490914425258,21.69478757316984,41.27027538578942,-54.33651357747813
0.0,25.0,18.4029844063111,20.057166757349638,38.97803649282148,-22.48809179629358
10.0,25.0,19.15408419559512,20.3400972995657,39.39591467875572,-22.488091796272936
20.0,25.0,19.86084989503421,20.56258706426788,39.74490821060095,-22.488091781142185
