,continuous_flex_pct,system_uptime_pct,max_mef_savings,max_aef_savings,max_dam_savings,max_tariff_savings
0,0.0,0.0,38.22733490962145,4.735534242844929,46.58341257706862,-2926.7292784518627
1,20.0,0.0,38.22733490962145,4.735534242844929,46.58341257706862,-2926.7292784518627
2,40.0,0.0,38.22733490962145,4.735534242844929,46.58341257706862,-2926.7292784532374
3,60.00000000000001,0.0,38.22733490962145,4.735534242844929,46.58341257706862,-2926.7292784532374
4,80.0,0.0,38.22733490962145,4.735534242844929,46.58341257706862,-2926.7292784532374
5,100.0,0.0,38.227334909621426,4.735534242844911,46.58341257706861,-2926.7292784532374
6,0.0,8.333333333333332,34.851728269792865,4.586750198546748,46.582719668222445,-38.146134415796
7,20.0,8.333333333333332,35.52684959775858,4.616507007406391,46.58285824999168,-38.146134026450326
8,40.0,8.333333333333332,36.20197092572429,4.646263816266017,46.58299683176092,-38.14613396966604
9,60.00000000000001,8.333333333333332,36.87709225369001,4.676020625125661,46.58313541353015,-38.1461341847821
10,80.0,8.333333333333332,37.55221358165572,4.705777433985305,46.583273995299386,-38.146134115137194
11,100.0,8.333333333333332,38.22733490962145,4.735534242844929,46.58341257706862,-38.146134415796
12,0.0,16.666666666666664,26.67113110106913,4.302072445412118,43.367621656908746,-14.469223399095803
13,20.0,16.666666666666664,28.53677809862356,4.434970102844494,44.30009063296433,-14.469223350775236
14,40.0,16.666666666666664,30.230279423320745,4.510896180172786,45.015472578675286,-14.4692233113921
15,60.00000000000001,16.666666666666664,31.770762372144787,4.5361808529641,45.537888275191,-14.46922339998699
16,80.0,16.666666666666664,33.31124532096882,4.561465525755433,46.06030397170672,-14.469223155880561
17,100.0,16.666666666666664,34.851728269792865,4.586750198546748,46.582719668222445,-14.46922328668112
18,0.0,25.0,22.264518357495863,3.808867765248412,39.14616802484613,-6.576919726862552
19,20.0,25.0,24.538958164244136,4.0117923342249,41.18000374755557,-6.57691972690672
20,40.0,25.0,25.853782891019364,4.204136846493267,42.566487714231776,-6.576919727349799
21,60.00000000000001,25.0,27.16329332548902,4.31920080611192,43.411710781730285,-6.576919728907902
22,80.0,25.0,28.47191804457444,4.421384673622335,44.166723699365846,-6.5769197285593
23,100.0,25.0,29.780542763659863,4.52356854113275,44.9217366170014,-6.576919728797547
24,0.0,33.33333333333333,18.701666488139598,3.51104011442415,36.7455844141485,-14.469223399095373
25,20.0,33.33333333333333,20.841101453449944,3.6899253023727474,38.401603708120454,-3.4472121731778436
26,40.0,33.33333333333333,22.8171165643285,3.8521751937995647,39.87008461115509,-3.4472130985618055
27,60.00000000000001,33.33333333333333,24.35768543123485,4.004962292792574,41.14135617493338,-3.447212438240966
28,80.0,33.33333333333333,25.514408266151992,4.153517369102346,42.254488915921044,-3.4472130983038385
29,100.0,33.33333333333333,26.67113110106913,4.302072445412118,43.367621656908746,-3.4472130987696517
30,0.0,41.66666666666667,15.994545155406216,3.132513145160682,33.332659640205186,-9.733841195756723
31,20.0,41.66666666666667,18.085699935067577,3.4088415480321674,35.838122307569,-1.955570723241178
32,40.0,41.66666666666667,19.84504352698183,3.568639949445942,37.31333172043146,-1.9555707199998305
33,60.00000000000001,41.66666666666667,21.556901112001967,2.850371086391853,38.70664939421241,-1.9555708092339898
34,80.0,41.66666666666667,23.175878315452795,3.4083360299180314,40.02964013835506,-1.9555708091172872
35,100.0,41.66666666666667,24.79485551890361,3.9663009734442474,41.35263088249775,-1.955570809770774
36,0.0,50.0,13.63644567289589,2.6513625334231987,30.12819223895808,-6.576919726862401
37,20.0,50.0,15.160068289336591,3.071256363237685,33.249695626362815,-2.205797645915157
38,40.0,50.0,17.012225446547134,2.461250264277223,34.52454039235201,-0.778492350342417
39,60.00000000000001,50.0,18.767012052155412,2.9994458278807756,36.20990421770509,-0.7784925395286559
40,80.0,50.0,20.51576520482566,3.384026501049524,37.84603925398006,-0.7784925405544769
41,100.0,50.0,22.264518357495863,3.7686071742182916,39.482174290255045,-0.7784925070651707
42,0.0,58.333333333333336,11.413683529918924,2.2557282912728684,26.160379934142497,-4.321975820509526
43,20.0,58.333333333333336,13.724678472800562,1.9174649158972914,29.993505272838284,-1.640868159612035
44,40.0,58.333333333333336,14.928479397426534,2.484016057538284,32.40406390786425,0.17403548580838468
45,60.00000000000001,58.333333333333336,16.745473253948816,2.8871586388850785,34.39901380706464,0.17403551246543306
46,80.0,58.333333333333336,18.4907320795418,3.2633237249470466,35.71140421297288,0.17403553944921546
47,100.0,58.333333333333336,20.235990905134837,3.6394888110090338,37.97868879665714,0.17403541376203255
48,0.0,66.66666666666666,8.735514988656842,1.9135767580508807,21.761855997940227,-4.603843808803635
49,20.0,66.66666666666666,11.42479305073171,1.7473365603768922,26.355723370413333,-0.9441095115432344
50,40.0,66.66666666666666,12.595578893347277,2.244413183799636,29.282166160273082,0.6052882047826114
51,60.00000000000001,66.66666666666666,14.741089720442096,2.6893193639007014,31.900991585450114,0.9324475280161535
52,80.0,66.66666666666666,16.72137810429082,3.1001797391624164,34.32328799979931,0.9341132365678523
53,100.0,66.66666666666666,18.701666488139598,3.51104011442415,36.7455844141485,0.9341132365678146
54,0.0,75.0,5.612703475213241,0.9520744458504324,17.137971108434197,-3.0692292058695108
55,20.0,75.0,8.822200354286316,1.518831804934198,22.334059560643748,-0.29579100118721185
56,40.0,75.0,11.01441013210352,1.9744646963144612,25.825969416287634,1.0782059075528383
57,60.00000000000001,75.0,13.150861994838285,2.443027115924594,29.04488655886299,1.510474597943412
58,80.0,75.0,15.249876933847204,2.897106349519289,32.187792221747785,1.4858921028589882
59,100.0,75.0,17.348891872856136,3.351185583114003,35.330697884632634,1.3904343796840166
60,0.0,83.33333333333334,3.7098886349826614,0.9920304560953278,12.273593739506282,-1.8415375235232245
61,20.0,83.33333333333334,6.846482036510054,1.486989649167727,17.915126798675953,0.30911522716285766
62,40.0,83.33333333333334,9.155779645255258,1.9123004852481935,22.02838554122992,1.3745762229131222
63,60.00000000000001,83.33333333333334,11.43720024777458,2.3208187609399933,25.930192250428536,1.9826713537641119
64,80.0,83.33333333333334,13.715872701590385,2.7266659530503374,29.802451774620483,1.969949014860025
65,100.0,83.33333333333334,15.994545155406204,3.132513145160682,33.33265964020519,1.945652719197724
66,0.0,91.66666666666666,2.5442326446512964,0.5295141480498199,6.4854395396643465,-0.8370625106929399
67,20.0,91.66666666666666,4.532790831718579,1.0622456467636228,12.508355616463053,0.8803928053604717
68,40.0,91.66666666666666,7.09068080799135,1.520794031697431,17.406777987982117,1.7312422279930098
69,60.00000000000001,91.66666666666666,9.63821795335043,1.9786459994494277,22.274137701942063,2.2768100290806
70,80.0,91.66666666666666,12.185755098709523,2.436497967201481,27.141497415902045,2.297277811790879
71,100.0,91.66666666666666,14.733292244068576,2.894349934953496,32.008857129862015,2.212602946911489
72,0.0,100.0,0.0,0.0,0.0,0.0
73,20.0,100.0,2.72728913457917,0.530272506684617,6.0256384477916045,1.4036894410044343
74,40.0,100.0,5.454578269158353,1.0605450133693095,12.051276895583209,2.0990952191177676
75,60.00000000000001,100.0,8.181867403737536,1.5908175200539079,18.07691534337488,2.7945009972297825
76,80.0,100.0,10.909156538316735,2.1210900267385626,24.1025537911665,2.8410337258779617
77,100.0,100.0,13.63644567289589,2.6513625334231987,30.12819223895808,2.8410337258779617
