,continuous_flex_pct,system_uptime_pct,max_mef_savings,max_aef_savings,max_dam_savings,max_tariff_savings
0,0.0,0.0,22.108415052217058,5.1810138443502955,34.225508593206165,-18744.689433650983
1,20.0,0.0,22.108415052217058,5.1810138443502955,34.225508593206165,-18744.689433650983
2,40.0,0.0,22.108415052217058,5.1810138443502955,34.225508593206165,-18744.689433650983
3,60.00000000000001,0.0,22.108415052217058,5.1810138443502955,34.225508593206165,-18744.689433650983
4,80.0,0.0,22.108415052217058,5.1810138443502955,34.225508593206165,-18744.689433650983
5,100.0,0.0,22.108415052217037,5.181013844350257,34.22550859320614,-18744.689433650983
6,0.0,8.333333333333332,15.31801890006828,5.116623199403666,34.14920077009869,-277.51222580102444
7,20.0,8.333333333333332,16.676098130498033,5.129501328392997,34.1644623347202,-277.51222580102444
8,40.0,8.333333333333332,18.034177360927792,5.142379457382315,34.17972389934168,-277.51222580102444
9,60.00000000000001,8.333333333333332,19.392256591357565,5.155257586371659,34.194985463963164,-277.51222580102444
10,80.0,8.333333333333332,20.75033582178731,5.168135715360965,34.21024702858467,-277.51222580102444
11,100.0,8.333333333333332,22.108415052217058,5.1810138443502955,34.225508593206165,-277.51222580102444
12,0.0,16.666666666666664,11.55325372398485,4.825991213219624,32.946302568828,-126.1419208186476
13,20.0,16.666666666666664,12.44349297432167,4.886027397107171,33.32037363458983,-126.1419208186476
14,40.0,16.666666666666664,13.230767563318404,4.944631241006658,33.594326131220896,-126.1419208186476
15,60.00000000000001,16.666666666666664,13.926518008901699,5.0019618938056745,33.77928434418016,-126.1419208186476
16,80.0,16.666666666666664,14.622268454485004,5.059292546604676,33.96424255713943,-126.1419208186476
17,100.0,16.666666666666664,15.31801890006828,5.116623199403666,34.14920077009869,-126.1419208186476
18,0.0,25.0,9.437689419627693,4.428253090005763,31.968520357658527,-75.6851524911887
19,20.0,25.0,10.415602925847779,4.6325856001949575,32.42189233176205,-75.6851524911887
20,40.0,25.0,11.14660183617309,4.752098246189823,32.75852851279858,-75.6851524911887
21,60.00000000000001,25.0,11.786816918717552,4.816235492842001,32.552753995684625,-75.6851524911887
22,80.0,25.0,12.41190136329855,4.871143506270428,33.06125417039118,-75.6851524911887
23,100.0,25.0,13.036985807879569,4.926051519698867,33.569754345097735,-75.6851524911887
24,0.0,33.33333333333333,8.088674717822236,4.030075713385134,29.771003211477677,-50.45676832745922
25,20.0,33.33333333333333,8.902925168663737,4.277427414565642,31.161803257378654,-50.45676832745922
26,40.0,33.33333333333333,9.689765178495945,4.462093185002149,31.771267687883057,-50.45676832745927
27,60.00000000000001,33.33333333333333,10.37677191923086,4.606011158193129,32.194075526349216,-50.45676832745927
28,80.0,33.33333333333333,10.965012821607855,4.71600118570637,32.570189047588606,-50.45676832745927
29,100.0,33.33333333333333,11.55325372398485,4.825991213219624,32.946302568828,-50.45676832745922
30,0.0,41.66666666666667,6.9159575425809985,3.613202698345738,27.96892267076818,-35.3197378292219
31,20.0,41.66666666666667,7.809563472692844,3.929728452001487,29.432268753697677,-35.3197378292219
32,40.0,41.66666666666667,8.492207855497524,4.144129417076452,30.57133838559898,-35.3197378292219
33,60.00000000000001,41.66666666666667,9.156568426581078,4.322671510147909,31.36652094569964,-35.3197378292219
34,80.0,41.66666666666667,9.819007622333721,4.488937870397343,31.909771411139765,-35.3197378292219
35,100.0,41.66666666666667,10.481446818086384,4.179424878718886,32.45302187657992,-35.3197378292219
36,0.0,50.0,6.043716105657503,3.08871736868209,25.52288855564255,-25.228384163729967
37,20.0,50.0,6.893594175232402,3.52798823022107,27.519147600790728,-25.228384163729967
38,40.0,50.0,7.614930234111592,3.795931222844413,28.816149335147387,-25.228384163729967
39,60.00000000000001,50.0,8.233813765386158,3.4419805492029463,30.017256413360396,-25.228384163729967
40,80.0,50.0,8.835751592506906,3.9351168196043544,30.99288838550946,-25.228384163729967
41,100.0,50.0,9.437689419627693,4.428253090005763,31.968520357658527,-25.228384163729967
42,0.0,58.333333333333336,5.328815915592856,2.456085865234747,23.542708244449734,-18.0202744026642
43,20.0,58.333333333333336,6.126991801238828,2.127180295705555,25.795132295547166,-18.0202744026642
44,40.0,58.333333333333336,6.83990131374898,2.8584363330913964,27.1884451107288,-18.0202744026642
45,60.00000000000001,58.333333333333336,7.504597563942488,3.3324390142036555,27.972626034355905,-18.0202744026642
46,80.0,58.333333333333336,8.096085640751152,3.7846781056590832,29.497617778939386,-18.0202744026642
47,100.0,58.333333333333336,8.687573717559836,4.236917197114561,31.022609523522917,-18.0202744026642
48,0.0,66.66666666666666,4.631161525324595,1.0975994992728977,20.22041684437573,-12.614192081865045
49,20.0,66.66666666666666,5.441126752401641,2.074401780446911,23.24217324555781,-12.614192081865045
50,40.0,66.66666666666666,6.124489088461243,2.6178156697363812,25.06775980623851,-12.614192081865045
51,60.00000000000001,66.66666666666666,6.789574102098924,3.0986291624169557,26.679438731214663,-12.614192081865045
52,80.0,66.66666666666666,7.439124409960571,3.56435243790102,27.620697538444404,-12.614192081865045
53,100.0,66.66666666666666,8.088674717822236,4.030075713385134,29.830015456355596,-12.614192081865045
54,0.0,75.0,3.763637446163903,1.1774377146139277,16.58722077420653,-8.409461387909602
55,20.0,75.0,4.675668909961331,1.7567008563783721,20.27818059610716,-8.409461387909602
56,40.0,75.0,5.3847143187819935,2.3197645232858526,22.594634983790932,-8.409461387909602
57,60.00000000000001,75.0,6.079105916129481,2.8228312018338704,24.730624960490633,-8.409461387909602
58,80.0,75.0,5.901004712107141,3.319663895213345,26.79030596235672,-8.409461387909602
