,continuous_flex_pct,system_uptime_pct,max_mef_savings,max_aef_savings,max_dam_savings,max_tariff_savings
0,0.0,0.0,16.2432743085332,4.327212250190602,21.952936409870112,-7397.778710858098
1,20.0,0.0,16.2432743085332,4.327212250190602,21.952936409870112,-7397.778710858098
2,40.0,0.0,16.2432743085332,4.327212250190602,21.952936409870112,-7397.778710858098
3,60.00000000000001,0.0,16.2432743085332,4.327212250190602,21.952936409870112,-7397.77871086066
4,80.0,0.0,16.2432743085332,4.327212250190602,21.952936409870112,-7397.77871086066
5,100.0,0.0,16.243274308533174,4.327212250190584,21.95293640987009,-7397.77871086066
6,0.0,8.333333333333332,14.40152414706576,4.28111654309528,21.780257486690832,-69.63878489122976
7,20.0,8.333333333333332,14.76987417935925,4.2903356845143295,21.81479327132668,-69.6387848912301
8,40.0,8.333333333333332,15.13822421165273,4.299554825933398,21.849329055962546,-69.63878489123012
9,60.00000000000001,8.333333333333332,15.506574243946218,4.308773967352484,21.883864840598388,-69.63878489123017
10,80.0,8.333333333333332,15.874924276239707,4.317993108771552,21.918400625234252,-69.63878489123016
11,100.0,8.333333333333332,16.2432743085332,4.327212250190602,21.952936409870112,-69.63878489122976
12,0.0,16.666666666666664,13.156934602531946,3.9307087493898414,20.303213629512662,-5.356855716051821
13,20.0,16.666666666666664,13.407762422063692,4.062504749665655,21.00418767306945,-5.356855716052315
14,40.0,16.666666666666664,13.657157808626716,4.148014918790432,21.400987762535383,-5.356855716052315
15,60.00000000000001,16.666666666666664,13.905279921439734,4.192382126892048,21.527411003920527,-5.356855716052315
16,80.0,16.666666666666664,14.153402034252752,4.236749334993682,21.653834245305685,-5.356855716052315
17,100.0,16.666666666666664,14.40152414706576,4.28111654309528,21.780257486690832,-5.356855716052315
18,0.0,25.0,11.424931391417667,3.4607894397029977,18.288409033991,16.070454009007324
19,20.0,25.0,12.233660529383247,3.742623448429655,19.75683538356864,16.070454009007097
20,40.0,25.0,12.82502494199907,3.8484581730589698,20.347451814302385,16.070454009007097
21,60.00000000000001,25.0,13.109148191186392,3.94961481855906,20.743729023717243,16.070454172782796
22,80.0,25.0,13.342064579802306,4.0499917842043045,21.107616362912278,16.070454009007097
23,100.0,25.0,13.574980968418206,4.150368749849549,21.471503702107317,16.070454009007097
24,0.0,33.33333333333333,10.78014504256006,3.0392730844566715,16.665178536048757,26.78410887153692
25,20.0,33.33333333333333,11.488878496743137,3.2921888972304627,18.113406003050073,26.784108871536525
26,40.0,33.33333333333333,12.02952063880065,3.540869744230057,19.04713597496566,26.784108871536525
27,60.00000000000001,33.33333333333333,11.859908947131842,3.717749221709268,19.707114827097595,26.784108871536525
28,80.0,33.33333333333333,12.508421774831872,3.8242289855495457,19.729716647200863,26.784108871536525
