label,utility,type,assessed,period,basic_charge_limit (imperial),basic_charge_limit (metric),month_start,month_end,hour_start,hour_end,weekday_start,weekday_end,charge (imperial),charge (metric),units,Notes
638d4926c54f1063370a76c9,electric,customer,,,,,,,,,,,1.08,1.08,$/month,https://www.tampaelectric.com/4a4a5c/siteassets/files/tariff/tariffsection6.pdf	http://www.tampaelectric.com/company/ourpowersystem/tariff/
638d4926c54f1063370a76c9,electric,demand,,flat,0,0,1,12,0,24,0,6,5.540000000000001,5.540000000000001,$/kW,adjustment factor of 1.1
638d4926c54f1063370a76c9,electric,demand,,period0,0,0,1,3,0,6,0,4,0.0,0.0,$/kW,
638d4926c54f1063370a76c9,electric,demand,,period1,0,0,1,3,6,10,0,4,9.06,9.06,$/kW,
638d4926c54f1063370a76c9,electric,demand,,period0,0,0,1,3,10,18,0,4,0.0,0.0,$/kW,
638d4926c54f1063370a76c9,electric,demand,,period1,0,0,1,3,18,22,0,4,9.06,9.06,$/kW,
638d4926c54f1063370a76c9,electric,demand,,period0,0,0,1,3,22,24,0,4,0.0,0.0,$/kW,
638d4926c54f1063370a76c9,electric,demand,,period0,0,0,4,10,0,12,0,4,0.0,0.0,$/kW,
638d4926c54f1063370a76c9,electric,demand,,period1,0,0,4,10,12,21,0,4,9.06,9.06,$/kW,
638d4926c54f1063370a76c9,electric,demand,,period0,0,0,4,10,21,24,0,4,0.0,0.0,$/kW,
638d4926c54f1063370a76c9,electric,demand,,period0,0,0,11,12,0,6,0,4,0.0,0.0,$/kW,
638d4926c54f1063370a76c9,electric,demand,,period1,0,0,11,12,6,10,0,4,9.06,9.06,$/kW,
638d4926c54f1063370a76c9,electric,demand,,period0,0,0,11,12,10,18,0,4,0.0,0.0,$/kW,
638d4926c54f1063370a76c9,electric,demand,,period1,0,0,11,12,18,22,0,4,9.06,9.06,$/kW,
638d4926c54f1063370a76c9,electric,demand,,period0,0,0,11,12,22,24,0,4,0.0,0.0,$/kW,
638d4926c54f1063370a76c9,electric,demand,,period0,0,0,1,12,0,24,5,6,0.0,0.0,$/kW,
638d4926c54f1063370a76c9,electric,energy,,period0,0,0,1,3,0,6,0,4,0.06245,0.06245,$/kWh,
638d4926c54f1063370a76c9,electric,energy,,period1,0,0,1,3,6,10,0,4,0.07373,0.07373,$/kWh,
638d4926c54f1063370a76c9,electric,energy,,period0,0,0,1,3,10,18,0,4,0.06245,0.06245,$/kWh,
638d4926c54f1063370a76c9,electric,energy,,period1,0,0,1,3,18,22,0,4,0.07373,0.07373,$/kWh,
638d4926c54f1063370a76c9,electric,energy,,period0,0,0,1,3,22,24,0,4,0.06245,0.06245,$/kWh,
638d4926c54f1063370a76c9,electric,energy,,period0,0,0,4,10,0,12,0,4,0.06245,0.06245,$/kWh,
638d4926c54f1063370a76c9,electric,energy,,period1,0,0,4,10,12,21,0,4,0.07373,0.07373,$/kWh,
638d4926c54f1063370a76c9,electric,energy,,period0,0,0,4,10,21,24,0,4,0.06245,0.06245,$/kWh,
638d4926c54f1063370a76c9,electric,energy,,period0,0,0,11,12,0,6,0,4,0.06245,0.06245,$/kWh,
638d4926c54f1063370a76c9,electric,energy,,period1,0,0,11,12,6,10,0,4,0.07373,0.07373,$/kWh,
638d4926c54f1063370a76c9,electric,energy,,period0,0,0,11,12,10,18,0,4,0.06245,0.06245,$/kWh,
638d4926c54f1063370a76c9,electric,energy,,period1,0,0,11,12,18,22,0,4,0.07373,0.07373,$/kWh,
638d4926c54f1063370a76c9,electric,energy,,period0,0,0,11,12,22,24,0,4,0.06245,0.06245,$/kWh,
638d4926c54f1063370a76c9,electric,energy,,period0,0,0,1,12,0,24,5,6,0.06245,0.06245,$/kWh,
