label,utility,type,assessed,period,basic_charge_limit (imperial),basic_charge_limit (metric),month_start,month_end,hour_start,hour_end,weekday_start,weekday_end,charge (imperial),charge (metric),units,Notes
643dc2b8af2ca8091c0d2139,electric,customer,,,,,,,,,,,536.6,536.6,$/month,https://www.nvenergy.com/publish/content/dam/nvenergy/brochures_arch/about-nvenergy/rates-regulatory/electric-schedules-north/Statement_of_Rates_Electric_North.pdf	https://www.nvenergy.com/about-nvenergy/rates-regulatory/electric-schedules-north
643dc2b8af2ca8091c0d2139,electric,demand,,flat,0,0,1,12,0,24,0,6,6.5,6.5,$/kW,
643dc2b8af2ca8091c0d2139,electric,demand,,period0,0,0,1,6,0,7,0,4,0.0,0.0,$/kW,
643dc2b8af2ca8091c0d2139,electric,demand,,period3,0,0,1,6,7,17,0,4,1.28,1.28,$/kW,
643dc2b8af2ca8091c0d2139,electric,demand,,period4,0,0,1,6,17,21,0,4,1.28,1.28,$/kW,
643dc2b8af2ca8091c0d2139,electric,demand,,period0,0,0,1,6,21,24,0,4,0.0,0.0,$/kW,
643dc2b8af2ca8091c0d2139,electric,demand,,period0,0,0,7,9,0,10,0,4,0.0,0.0,$/kW,
643dc2b8af2ca8091c0d2139,electric,demand,,period2,0,0,7,9,10,13,0,4,4.14,4.14,$/kW,
643dc2b8af2ca8091c0d2139,electric,demand,,period1,0,0,7,9,13,18,0,4,10.31,10.31,$/kW,
643dc2b8af2ca8091c0d2139,electric,demand,,period2,0,0,7,9,18,21,0,4,4.14,4.14,$/kW,
643dc2b8af2ca8091c0d2139,electric,demand,,period0,0,0,7,9,21,24,0,4,0.0,0.0,$/kW,
643dc2b8af2ca8091c0d2139,electric,demand,,period0,0,0,10,12,0,7,0,4,0.0,0.0,$/kW,
643dc2b8af2ca8091c0d2139,electric,demand,,period3,0,0,10,12,7,17,0,4,1.28,1.28,$/kW,
643dc2b8af2ca8091c0d2139,electric,demand,,period4,0,0,10,12,17,21,0,4,1.28,1.28,$/kW,
643dc2b8af2ca8091c0d2139,electric,demand,,period0,0,0,10,12,21,24,0,4,0.0,0.0,$/kW,
643dc2b8af2ca8091c0d2139,electric,demand,,period0,0,0,1,6,0,7,5,6,0.0,0.0,$/kW,
643dc2b8af2ca8091c0d2139,electric,demand,,period3,0,0,1,6,7,17,5,6,1.28,1.28,$/kW,
643dc2b8af2ca8091c0d2139,electric,demand,,period4,0,0,1,6,17,21,5,6,1.28,1.28,$/kW,
643dc2b8af2ca8091c0d2139,electric,demand,,period0,0,0,1,6,21,24,5,6,0.0,0.0,$/kW,
643dc2b8af2ca8091c0d2139,electric,demand,,period0,0,0,7,9,0,24,5,6,0.0,0.0,$/kW,
643dc2b8af2ca8091c0d2139,electric,demand,,period0,0,0,10,12,0,7,5,6,0.0,0.0,$/kW,
643dc2b8af2ca8091c0d2139,electric,demand,,period3,0,0,10,12,7,17,5,6,1.28,1.28,$/kW,
643dc2b8af2ca8091c0d2139,electric,demand,,period4,0,0,10,12,17,21,5,6,1.28,1.28,$/kW,
643dc2b8af2ca8091c0d2139,electric,demand,,period0,0,0,10,12,21,24,5,6,0.0,0.0,$/kW,
643dc2b8af2ca8091c0d2139,electric,energy,,period0,0,0,1,6,0,7,0,4,0.09842,0.09842,$/kWh,
643dc2b8af2ca8091c0d2139,electric,energy,,period2,0,0,1,6,7,17,0,4,0.09974,0.09974,$/kWh,
643dc2b8af2ca8091c0d2139,electric,energy,,period1,0,0,1,6,17,21,0,4,0.11214,0.11214,$/kWh,
643dc2b8af2ca8091c0d2139,electric,energy,,period0,0,0,1,6,21,24,0,4,0.09842,0.09842,$/kWh,
643dc2b8af2ca8091c0d2139,electric,energy,,period3,0,0,7,9,0,10,0,4,0.11268,0.11268,$/kWh,
643dc2b8af2ca8091c0d2139,electric,energy,,period5,0,0,7,9,10,13,0,4,0.15297,0.15297,$/kWh,
643dc2b8af2ca8091c0d2139,electric,energy,,period4,0,0,7,9,13,18,0,4,0.1813,0.1813,$/kWh,
643dc2b8af2ca8091c0d2139,electric,energy,,period5,0,0,7,9,18,21,0,4,0.15297,0.15297,$/kWh,
643dc2b8af2ca8091c0d2139,electric,energy,,period3,0,0,7,9,21,24,0,4,0.11268,0.11268,$/kWh,
643dc2b8af2ca8091c0d2139,electric,energy,,period0,0,0,10,12,0,7,0,4,0.09842,0.09842,$/kWh,
643dc2b8af2ca8091c0d2139,electric,energy,,period2,0,0,10,12,7,17,0,4,0.09974,0.09974,$/kWh,
643dc2b8af2ca8091c0d2139,electric,energy,,period1,0,0,10,12,17,21,0,4,0.11214,0.11214,$/kWh,
643dc2b8af2ca8091c0d2139,electric,energy,,period0,0,0,10,12,21,24,0,4,0.09842,0.09842,$/kWh,
643dc2b8af2ca8091c0d2139,electric,energy,,period0,0,0,1,6,0,7,5,6,0.09842,0.09842,$/kWh,
643dc2b8af2ca8091c0d2139,electric,energy,,period2,0,0,1,6,7,17,5,6,0.09974,0.09974,$/kWh,
643dc2b8af2ca8091c0d2139,electric,energy,,period1,0,0,1,6,17,21,5,6,0.11214,0.11214,$/kWh,
643dc2b8af2ca8091c0d2139,electric,energy,,period0,0,0,1,6,21,24,5,6,0.09842,0.09842,$/kWh,
643dc2b8af2ca8091c0d2139,electric,energy,,period3,0,0,7,9,0,24,5,6,0.11268,0.11268,$/kWh,
643dc2b8af2ca8091c0d2139,electric,energy,,period0,0,0,10,12,0,7,5,6,0.09842,0.09842,$/kWh,
643dc2b8af2ca8091c0d2139,electric,energy,,period2,0,0,10,12,7,17,5,6,0.09974,0.09974,$/kWh,
643dc2b8af2ca8091c0d2139,electric,energy,,period1,0,0,10,12,17,21,5,6,0.11214,0.11214,$/kWh,
643dc2b8af2ca8091c0d2139,electric,energy,,period0,0,0,10,12,21,24,5,6,0.09842,0.09842,$/kWh,
