label,utility,type,assessed,period,basic_charge_limit (imperial),basic_charge_limit (metric),month_start,month_end,hour_start,hour_end,weekday_start,weekday_end,charge (imperial),charge (metric),units,Notes
62fa9f330e48fc10bd64e254,electric,customer,,,,,,,,,,,1159.95,1159.95,$/month,https://tariff.sdge.com/tm2/pdf/ELEC_ELEC-SCHEDS_DG-R.pdf	https://www.sdge.com/rates-and-regulations/current-and-effective-tariffs
62fa9f330e48fc10bd64e254,electric,demand,,flat,0,0,1,12,0,24,0,6,17.93,17.93,$/kW,
62fa9f330e48fc10bd64e254,electric,demand,,period0,0,0,1,5,0,16,0,4,0.0,0.0,$/kW,
62fa9f330e48fc10bd64e254,electric,demand,,period2,0,0,1,5,16,21,0,4,0.79,0.79,$/kW,
62fa9f330e48fc10bd64e254,electric,demand,,period0,0,0,1,5,21,24,0,4,0.0,0.0,$/kW,
62fa9f330e48fc10bd64e254,electric,demand,,period0,0,0,6,10,0,16,0,4,0.0,0.0,$/kW,
62fa9f330e48fc10bd64e254,electric,demand,,period1,0,0,6,10,16,21,0,4,3.75,3.75,$/kW,
62fa9f330e48fc10bd64e254,electric,demand,,period0,0,0,6,10,21,24,0,4,0.0,0.0,$/kW,
62fa9f330e48fc10bd64e254,electric,demand,,period0,0,0,11,12,0,16,0,4,0.0,0.0,$/kW,
62fa9f330e48fc10bd64e254,electric,demand,,period2,0,0,11,12,16,21,0,4,0.79,0.79,$/kW,
62fa9f330e48fc10bd64e254,electric,demand,,period0,0,0,11,12,21,24,0,4,0.0,0.0,$/kW,
62fa9f330e48fc10bd64e254,electric,demand,,period0,0,0,1,5,0,16,5,6,0.0,0.0,$/kW,
62fa9f330e48fc10bd64e254,electric,demand,,period2,0,0,1,5,16,21,5,6,0.79,0.79,$/kW,
62fa9f330e48fc10bd64e254,electric,demand,,period0,0,0,1,5,21,24,5,6,0.0,0.0,$/kW,
62fa9f330e48fc10bd64e254,electric,demand,,period0,0,0,6,10,0,16,5,6,0.0,0.0,$/kW,
62fa9f330e48fc10bd64e254,electric,demand,,period1,0,0,6,10,16,21,5,6,3.75,3.75,$/kW,
62fa9f330e48fc10bd64e254,electric,demand,,period0,0,0,6,10,21,24,5,6,0.0,0.0,$/kW,
62fa9f330e48fc10bd64e254,electric,demand,,period0,0,0,11,12,0,16,5,6,0.0,0.0,$/kW,
62fa9f330e48fc10bd64e254,electric,demand,,period2,0,0,11,12,16,21,5,6,0.79,0.79,$/kW,
62fa9f330e48fc10bd64e254,electric,demand,,period0,0,0,11,12,21,24,5,6,0.0,0.0,$/kW,
62fa9f330e48fc10bd64e254,electric,energy,,period5,0,0,1,2,0,6,0,4,0.07431,0.07431,$/kWh,
62fa9f330e48fc10bd64e254,electric,energy,,period4,0,0,1,2,6,16,0,4,0.09377,0.09377,$/kWh,
62fa9f330e48fc10bd64e254,electric,energy,,period3,0,0,1,2,16,21,0,4,0.16104,0.16104,$/kWh,
62fa9f330e48fc10bd64e254,electric,energy,,period4,0,0,1,2,21,24,0,4,0.09377,0.09377,$/kWh,
62fa9f330e48fc10bd64e254,electric,energy,,period5,0,0,3,4,0,6,0,4,0.07431,0.07431,$/kWh,
62fa9f330e48fc10bd64e254,electric,energy,,period4,0,0,3,4,6,10,0,4,0.09377,0.09377,$/kWh,
62fa9f330e48fc10bd64e254,electric,energy,,period5,0,0,3,4,10,14,0,4,0.07431,0.07431,$/kWh,
62fa9f330e48fc10bd64e254,electric,energy,,period4,0,0,3,4,14,16,0,4,0.09377,0.09377,$/kWh,
62fa9f330e48fc10bd64e254,electric,energy,,period3,0,0,3,4,16,21,0,4,0.16104,0.16104,$/kWh,
62fa9f330e48fc10bd64e254,electric,energy,,period4,0,0,3,4,21,24,0,4,0.09377,0.09377,$/kWh,
62fa9f330e48fc10bd64e254,electric,energy,,period5,0,0,5,5,0,6,0,4,0.07431,0.07431,$/kWh,
62fa9f330e48fc10bd64e254,electric,energy,,period4,0,0,5,5,6,16,0,4,0.09377,0.09377,$/kWh,
62fa9f330e48fc10bd64e254,electric,energy,,period3,0,0,5,5,16,21,0,4,0.16104,0.16104,$/kWh,
62fa9f330e48fc10bd64e254,electric,energy,,period4,0,0,5,5,21,24,0,4,0.09377,0.09377,$/kWh,
62fa9f330e48fc10bd64e254,electric,energy,,period2,0,0,6,10,0,6,0,4,0.08088000000000001,0.08088000000000001,$/kWh,
62fa9f330e48fc10bd64e254,electric,energy,,period1,0,0,6,10,6,16,0,4,0.13925,0.13925,$/kWh,
62fa9f330e48fc10bd64e254,electric,energy,,period0,0,0,6,10,16,21,0,4,0.39804999999999996,0.39804999999999996,$/kWh,
62fa9f330e48fc10bd64e254,electric,energy,,period1,0,0,6,10,21,24,0,4,0.13925,0.13925,$/kWh,
62fa9f330e48fc10bd64e254,electric,energy,,period5,0,0,11,12,0,6,0,4,0.07431,0.07431,$/kWh,
62fa9f330e48fc10bd64e254,electric,energy,,period4,0,0,11,12,6,16,0,4,0.09377,0.09377,$/kWh,
62fa9f330e48fc10bd64e254,electric,energy,,period3,0,0,11,12,16,21,0,4,0.16104,0.16104,$/kWh,
62fa9f330e48fc10bd64e254,electric,energy,,period4,0,0,11,12,21,24,0,4,0.09377,0.09377,$/kWh,
62fa9f330e48fc10bd64e254,electric,energy,,period5,0,0,1,5,0,14,5,6,0.07431,0.07431,$/kWh,
62fa9f330e48fc10bd64e254,electric,energy,,period4,0,0,1,5,14,16,5,6,0.09377,0.09377,$/kWh,
62fa9f330e48fc10bd64e254,electric,energy,,period3,0,0,1,5,16,21,5,6,0.16104,0.16104,$/kWh,
62fa9f330e48fc10bd64e254,electric,energy,,period4,0,0,1,5,21,24,5,6,0.09377,0.09377,$/kWh,
62fa9f330e48fc10bd64e254,electric,energy,,period2,0,0,6,10,0,14,5,6,0.08088000000000001,0.08088000000000001,$/kWh,
62fa9f330e48fc10bd64e254,electric,energy,,period1,0,0,6,10,14,16,5,6,0.13925,0.13925,$/kWh,
62fa9f330e48fc10bd64e254,electric,energy,,period0,0,0,6,10,16,21,5,6,0.39804999999999996,0.39804999999999996,$/kWh,
62fa9f330e48fc10bd64e254,electric,energy,,period1,0,0,6,10,21,24,5,6,0.13925,0.13925,$/kWh,
62fa9f330e48fc10bd64e254,electric,energy,,period5,0,0,11,12,0,14,5,6,0.07431,0.07431,$/kWh,
