label,utility,type,assessed,period,basic_charge_limit (imperial),basic_charge_limit (metric),month_start,month_end,hour_start,hour_end,weekday_start,weekday_end,charge (imperial),charge (metric),units,Notes
6320c315a04c85072b3dd9b2,electric,customer,,,,,,,,,,,10.0,10.0,$/month,https://www.midamericanenergy.com/media/pdf/iowa-electric-tariffs.pdf	https://www.midamericanenergy.com/rates-tariffs
6320c315a04c85072b3dd9b2,electric,energy,,period0,0,0,1,5,0,24,0,4,0.09162,0.09162,$/kWh,
6320c315a04c85072b3dd9b2,electric,energy,,period0,5000.0,5000.0,1,5,0,24,0,4,0.06445,0.06445,$/kWh,
6320c315a04c85072b3dd9b2,electric,energy,,period0,40000.0,40000.0,1,5,0,24,0,4,0.0494,0.0494,$/kWh,
6320c315a04c85072b3dd9b2,electric,energy,,period1,40000.0,40000.0,6,9,0,24,0,4,0.11975999999999999,0.11975999999999999,$/kWh,
6320c315a04c85072b3dd9b2,electric,energy,,period1,5000.0,5000.0,6,9,0,24,0,4,0.11015,0.11015,$/kWh,
6320c315a04c85072b3dd9b2,electric,energy,,period1,40000.0,40000.0,6,9,0,24,0,4,0.038959999999999995,0.038959999999999995,$/kWh,
6320c315a04c85072b3dd9b2,electric,energy,,period0,40000.0,40000.0,10,12,0,24,0,4,0.0494,0.0494,$/kWh,
6320c315a04c85072b3dd9b2,electric,energy,,period0,0,0,1,5,0,24,5,6,0.09162,0.09162,$/kWh,
6320c315a04c85072b3dd9b2,electric,energy,,period0,5000.0,5000.0,1,5,0,24,5,6,0.06445,0.06445,$/kWh,
6320c315a04c85072b3dd9b2,electric,energy,,period0,40000.0,40000.0,1,5,0,24,5,6,0.0494,0.0494,$/kWh,
6320c315a04c85072b3dd9b2,electric,energy,,period1,40000.0,40000.0,6,9,0,24,5,6,0.11975999999999999,0.11975999999999999,$/kWh,
6320c315a04c85072b3dd9b2,electric,energy,,period1,5000.0,5000.0,6,9,0,24,5,6,0.11015,0.11015,$/kWh,
6320c315a04c85072b3dd9b2,electric,energy,,period1,40000.0,40000.0,6,9,0,24,5,6,0.038959999999999995,0.038959999999999995,$/kWh,
6320c315a04c85072b3dd9b2,electric,energy,,period0,40000.0,40000.0,10,12,0,24,5,6,0.0494,0.0494,$/kWh,
