label,utility,type,assessed,period,basic_charge_limit (imperial),basic_charge_limit (metric),month_start,month_end,hour_start,hour_end,weekday_start,weekday_end,charge (imperial),charge (metric),units,Notes
5bc7c2105457a32d493b43ee,electric,customer,,,,,,,,,,,658.17,658.17,$/month,https://www.sce.com/NR/sc3/tm2/pdf/ce54-12.pdf	https://www.sce.com/wps/portal/home/regulatory/tariff-books/rates-pricing-choices/business-rates/!ut/p/b1/tVJNU8IwEP01PYaktPTDWwccbB1UBMa2FyYNSRttk5IGUX-9geGgDogczCnZffuy7-3CHKYwF_iVl1hzKXC9e-feMolHkT12-_HYT0Yoehj5o8WjZ7u3tgFkBoBOnAidq3-COcyJ0K2uYNYRuiRSaCr0kgoLHe4WUrTc1FhL9W4hjRVnDBRSvnQmgzXtQKs44aIEpJKcUBMuNh0XtOvAPr_7oyV8BbP-gCCfhRjYrHCAawcrEBQ-Box5RUBYyBwawuQPovtqMpyUhhbrCnDBJEy_NgbTo43B9Edjhok_r9d5ZEzYiX3TMP03F_ZeG2XhGF3fJPcoHs-nDoqdKbqbRZGDkHcA_DJO401Zy2K_GlkkCicwJijKqKKqt1EmXGnddlcWstB2u-2VUpY17RHZWOhYSSU7I_k7EmZmqfyTAxi6cHbhRM8QehcTts2iCZxBXQY6jEFevDsfc9Y00Sdd9rfQ/dl4/d5/L2dBISEvZ0FBIS9nQSEh/
5bc7c2105457a32d493b43ee,electric,demand,,flat,0,0,1,12,0,24,0,6,19.02,19.02,$/kW,
5bc7c2105457a32d493b43ee,electric,energy,,period4,0,0,1,5,0,8,0,4,0.06292,0.06292,$/kWh,
5bc7c2105457a32d493b43ee,electric,energy,,period3,0,0,1,5,8,21,0,4,0.07372000000000001,0.07372000000000001,$/kWh,
5bc7c2105457a32d493b43ee,electric,energy,,period4,0,0,1,5,21,24,0,4,0.06292,0.06292,$/kWh,
5bc7c2105457a32d493b43ee,electric,energy,,period2,0,0,6,9,0,8,0,4,0.05741,0.05741,$/kWh,
5bc7c2105457a32d493b43ee,electric,energy,,period1,0,0,6,9,8,12,0,4,0.10921,0.10921,$/kWh,
5bc7c2105457a32d493b43ee,electric,energy,,period0,0,0,6,9,12,18,0,4,0.33432,0.33432,$/kWh,
5bc7c2105457a32d493b43ee,electric,energy,,period1,0,0,6,9,18,23,0,4,0.10921,0.10921,$/kWh,
5bc7c2105457a32d493b43ee,electric,energy,,period2,0,0,6,9,23,24,0,4,0.05741,0.05741,$/kWh,
5bc7c2105457a32d493b43ee,electric,energy,,period4,0,0,10,12,0,8,0,4,0.06292,0.06292,$/kWh,
5bc7c2105457a32d493b43ee,electric,energy,,period3,0,0,10,12,8,21,0,4,0.07372000000000001,0.07372000000000001,$/kWh,
5bc7c2105457a32d493b43ee,electric,energy,,period4,0,0,10,12,21,24,0,4,0.06292,0.06292,$/kWh,
5bc7c2105457a32d493b43ee,electric,energy,,period4,0,0,1,5,0,24,5,6,0.06292,0.06292,$/kWh,
5bc7c2105457a32d493b43ee,electric,energy,,period2,0,0,6,9,0,24,5,6,0.05741,0.05741,$/kWh,
5bc7c2105457a32d493b43ee,electric,energy,,period4,0,0,10,12,0,24,5,6,0.06292,0.06292,$/kWh,
