label,utility,type,assessed,period,basic_charge_limit (imperial),basic_charge_limit (metric),month_start,month_end,hour_start,hour_end,weekday_start,weekday_end,charge (imperial),charge (metric),units,Notes
62c607808e77102d816deb69,electric,customer,,,,,,,,,,,2001.86,2001.86,$/month,https://www.alabamapower.com/content/dam/alabama-power/pdfs-docs/Rates/MTU.pdf	https://www.alabamapower.com/business/pricing-and-rates/about-our-pricing.html
62c607808e77102d816deb69,electric,energy,,period0,0,0,1,5,0,24,0,4,0.059115,0.059115,$/kWh,
62c607808e77102d816deb69,electric,energy,,period1,0,0,6,9,0,10,0,4,0.061678,0.061678,$/kWh,
62c607808e77102d816deb69,electric,energy,,period2,0,0,6,9,10,21,0,4,0.105878,0.105878,$/kWh,
62c607808e77102d816deb69,electric,energy,,period1,0,0,6,9,21,24,0,4,0.061678,0.061678,$/kWh,
62c607808e77102d816deb69,electric,energy,,period0,0,0,10,12,0,24,0,4,0.059115,0.059115,$/kWh,
62c607808e77102d816deb69,electric,energy,,period0,0,0,1,5,0,24,5,6,0.059115,0.059115,$/kWh,
62c607808e77102d816deb69,electric,energy,,period1,0,0,6,9,0,10,5,6,0.061678,0.061678,$/kWh,
62c607808e77102d816deb69,electric,energy,,period2,0,0,6,9,10,21,5,6,0.105878,0.105878,$/kWh,
62c607808e77102d816deb69,electric,energy,,period1,0,0,6,9,21,24,5,6,0.061678,0.061678,$/kWh,
62c607808e77102d816deb69,electric,energy,,period0,0,0,10,12,0,24,5,6,0.059115,0.059115,$/kWh,
