label,utility,type,assessed,period,basic_charge_limit (imperial),basic_charge_limit (metric),month_start,month_end,hour_start,hour_end,weekday_start,weekday_end,charge (imperial),charge (metric),units,Notes
63f54f64aec565a5a10dc863,electric,customer,,,,,,,,,,,5.0,5.0,$/month,https://docs.idahopower.com/pdfs/aboutus/ratesregulatory/tariffs/37.pdf	https://www.idahopower.com/about-us/company-information/rates-and-regulatory/retail-tariffs-idaho/
63f54f64aec565a5a10dc863,electric,energy,,period0,0,0,1,5,0,24,0,4,0.113038,0.113038,$/kWh,
63f54f64aec565a5a10dc863,electric,energy,,period0,300.0,300.0,1,5,0,24,0,4,0.118041,0.118041,$/kWh,
63f54f64aec565a5a10dc863,electric,energy,,period1,300.0,300.0,6,8,0,24,0,4,0.113038,0.113038,$/kWh,
63f54f64aec565a5a10dc863,electric,energy,,period1,300.0,300.0,6,8,0,24,0,4,0.132461,0.132461,$/kWh,
63f54f64aec565a5a10dc863,electric,energy,,period0,300.0,300.0,9,12,0,24,0,4,0.118041,0.118041,$/kWh,
63f54f64aec565a5a10dc863,electric,energy,,period0,0,0,1,5,0,24,5,6,0.113038,0.113038,$/kWh,
63f54f64aec565a5a10dc863,electric,energy,,period0,300.0,300.0,1,5,0,24,5,6,0.118041,0.118041,$/kWh,
63f54f64aec565a5a10dc863,electric,energy,,period1,300.0,300.0,6,8,0,24,5,6,0.113038,0.113038,$/kWh,
63f54f64aec565a5a10dc863,electric,energy,,period1,300.0,300.0,6,8,0,24,5,6,0.132461,0.132461,$/kWh,
63f54f64aec565a5a10dc863,electric,energy,,period0,300.0,300.0,9,12,0,24,5,6,0.118041,0.118041,$/kWh,
