label,utility,type,assessed,period,basic_charge_limit (imperial),basic_charge_limit (metric),month_start,month_end,hour_start,hour_end,weekday_start,weekday_end,charge (imperial),charge (metric),units,Notes
5b749d9e5457a3154daf0aef,electric,customer,,,,,,,,,,,0.0,0.0,$/month,http://www.gpltexas.org/business/commercial-rates	http://www.gpltexas.org/business/commercial-rates
5b749d9e5457a3154daf0aef,electric,demand,,flat,0,0,1,4,0,24,0,6,6.88,6.88,$/kW,
5b749d9e5457a3154daf0aef,electric,demand,,flat,200.0,200.0,1,4,0,24,0,6,6.33,6.33,$/kW,
5b749d9e5457a3154daf0aef,electric,demand,,flat,200.0,200.0,5,10,0,24,0,6,8.53,8.53,$/kW,
5b749d9e5457a3154daf0aef,electric,demand,,flat,200.0,200.0,5,10,0,24,0,6,7.98,7.98,$/kW,
5b749d9e5457a3154daf0aef,electric,demand,,flat,200.0,200.0,11,12,0,24,0,6,6.88,6.88,$/kW,
5b749d9e5457a3154daf0aef,electric,demand,,flat,200.0,200.0,11,12,0,24,0,6,6.33,6.33,$/kW,
5b749d9e5457a3154daf0aef,electric,energy,,period0,0,0,1,12,0,24,0,4,0.0745,0.0745,$/kWh,
5b749d9e5457a3154daf0aef,electric,energy,,period0,60000.0,60000.0,1,12,0,24,0,4,0.07039999999999999,0.07039999999999999,$/kWh,
5b749d9e5457a3154daf0aef,electric,energy,,period0,0,0,1,12,0,24,5,6,0.0745,0.0745,$/kWh,
5b749d9e5457a3154daf0aef,electric,energy,,period0,60000.0,60000.0,1,12,0,24,5,6,0.07039999999999999,0.07039999999999999,$/kWh,
