label,utility,type,assessed,period,basic_charge_limit (imperial),basic_charge_limit (metric),month_start,month_end,hour_start,hour_end,weekday_start,weekday_end,charge (imperial),charge (metric),units,Notes
6317cd9d3c42094c556d25f7,electric,customer,,,,,,,,,,,35.18,35.18,$/month,https://www.xcelenergy.com/staticfiles/xe-responsive/Company/Rates%20&%20Regulations/Me_Section_5.pdf	https://www.xcelenergy.com/company/rates_and_regulations/rates/rate_riders
6317cd9d3c42094c556d25f7,electric,demand,,period0,0,0,1,5,0,9,0,4,0.984,0.984,$/kW,
6317cd9d3c42094c556d25f7,electric,demand,,period1,0,0,1,5,9,21,0,4,9.124,9.124,$/kW,
6317cd9d3c42094c556d25f7,electric,demand,,period0,0,0,1,5,21,24,0,4,0.984,0.984,$/kW,
6317cd9d3c42094c556d25f7,electric,demand,,period0,0,0,6,9,0,9,0,4,0.984,0.984,$/kW,
6317cd9d3c42094c556d25f7,electric,demand,,period2,0,0,6,9,9,21,0,4,13.424,13.424,$/kW,
6317cd9d3c42094c556d25f7,electric,demand,,period0,0,0,6,9,21,24,0,4,0.984,0.984,$/kW,
6317cd9d3c42094c556d25f7,electric,demand,,period0,0,0,10,12,0,9,0,4,0.984,0.984,$/kW,
6317cd9d3c42094c556d25f7,electric,demand,,period1,0,0,10,12,9,21,0,4,9.124,9.124,$/kW,
6317cd9d3c42094c556d25f7,electric,demand,,period0,0,0,10,12,21,24,0,4,0.984,0.984,$/kW,
6317cd9d3c42094c556d25f7,electric,demand,,period0,0,0,1,12,0,24,5,6,0.984,0.984,$/kW,
6317cd9d3c42094c556d25f7,electric,energy,,period0,0,0,1,12,0,9,0,4,0.05733,0.05733,$/kWh,
6317cd9d3c42094c556d25f7,electric,energy,,period0,400.0,400.0,1,12,0,9,0,4,0.03862,0.03862,$/kWh,
6317cd9d3c42094c556d25f7,electric,energy,,period1,0,0,1,12,9,21,0,4,0.10283,0.10283,$/kWh,
6317cd9d3c42094c556d25f7,electric,energy,,period1,400.0,400.0,1,12,9,21,0,4,0.07653,0.07653,$/kWh,
6317cd9d3c42094c556d25f7,electric,energy,,period0,0,0,1,12,21,24,0,4,0.03862,0.03862,$/kWh,
6317cd9d3c42094c556d25f7,electric,energy,,period0,0,0,1,12,0,24,5,6,0.05733,0.05733,$/kWh,
6317cd9d3c42094c556d25f7,electric,energy,,period0,400.0,400.0,1,12,0,24,5,6,0.03862,0.03862,$/kWh,
