label,utility,type,assessed,period,basic_charge_limit (imperial),basic_charge_limit (metric),month_start,month_end,hour_start,hour_end,weekday_start,weekday_end,charge (imperial),charge (metric),units,Notes
62f7dbd5b969a555d5237406,electric,customer,,,,,,,,,,,53.75,53.75,$/month,https://tariff.sdge.com/tm2/pdf/ELEC_ELEC-SCHEDS_DG-R.pdf	https://www.sdge.com/rates-and-regulations/current-and-effective-tariffs
62f7dbd5b969a555d5237406,electric,demand,,flat,0,0,1,12,0,24,0,6,18.02,18.02,$/kW,
62f7dbd5b969a555d5237406,electric,demand,,period0,0,0,1,4,0,16,0,4,0.0,0.0,$/kW,
62f7dbd5b969a555d5237406,electric,demand,,period2,0,0,1,4,16,21,0,4,0.79,0.79,$/kW,
62f7dbd5b969a555d5237406,electric,demand,,period0,0,0,1,4,21,24,0,4,0.0,0.0,$/kW,
62f7dbd5b969a555d5237406,electric,demand,,period0,0,0,5,10,0,16,0,4,0.0,0.0,$/kW,
62f7dbd5b969a555d5237406,electric,demand,,period1,0,0,5,10,16,21,0,4,3.77,3.77,$/kW,
62f7dbd5b969a555d5237406,electric,demand,,period0,0,0,5,10,21,24,0,4,0.0,0.0,$/kW,
62f7dbd5b969a555d5237406,electric,demand,,period0,0,0,11,12,0,16,0,4,0.0,0.0,$/kW,
62f7dbd5b969a555d5237406,electric,demand,,period2,0,0,11,12,16,21,0,4,0.79,0.79,$/kW,
62f7dbd5b969a555d5237406,electric,demand,,period0,0,0,11,12,21,24,0,4,0.0,0.0,$/kW,
62f7dbd5b969a555d5237406,electric,demand,,period0,0,0,1,5,0,16,5,6,0.0,0.0,$/kW,
62f7dbd5b969a555d5237406,electric,demand,,period2,0,0,1,5,16,21,5,6,0.79,0.79,$/kW,
62f7dbd5b969a555d5237406,electric,demand,,period0,0,0,1,5,21,24,5,6,0.0,0.0,$/kW,
62f7dbd5b969a555d5237406,electric,demand,,period0,0,0,6,10,0,16,5,6,0.0,0.0,$/kW,
62f7dbd5b969a555d5237406,electric,demand,,period1,0,0,6,10,16,21,5,6,3.77,3.77,$/kW,
62f7dbd5b969a555d5237406,electric,demand,,period0,0,0,6,10,21,24,5,6,0.0,0.0,$/kW,
62f7dbd5b969a555d5237406,electric,demand,,period0,0,0,11,12,0,16,5,6,0.0,0.0,$/kW,
62f7dbd5b969a555d5237406,electric,demand,,period2,0,0,11,12,16,21,5,6,0.79,0.79,$/kW,
62f7dbd5b969a555d5237406,electric,demand,,period0,0,0,11,12,21,24,5,6,0.0,0.0,$/kW,
62f7dbd5b969a555d5237406,electric,energy,,period5,0,0,1,2,0,6,0,4,0.11169,0.11169,$/kWh,
62f7dbd5b969a555d5237406,electric,energy,,period4,0,0,1,2,6,16,0,4,0.13204,0.13204,$/kWh,
62f7dbd5b969a555d5237406,electric,energy,,period3,0,0,1,2,16,21,0,4,0.50242,0.50242,$/kWh,
62f7dbd5b969a555d5237406,electric,energy,,period4,0,0,1,2,21,24,0,4,0.13204,0.13204,$/kWh,
62f7dbd5b969a555d5237406,electric,energy,,period5,0,0,3,4,0,6,0,4,0.11169,0.11169,$/kWh,
62f7dbd5b969a555d5237406,electric,energy,,period4,0,0,3,4,6,10,0,4,0.13204,0.13204,$/kWh,
62f7dbd5b969a555d5237406,electric,energy,,period5,0,0,3,4,10,14,0,4,0.11169,0.11169,$/kWh,
62f7dbd5b969a555d5237406,electric,energy,,period4,0,0,3,4,14,16,0,4,0.13204,0.13204,$/kWh,
