label,utility,type,assessed,period,basic_charge_limit (imperial),basic_charge_limit (metric),month_start,month_end,hour_start,hour_end,weekday_start,weekday_end,charge (imperial),charge (metric),units,Notes
59c161b35457a33652bbb27f,electric,customer,,,,,,,,,,,883.03,883.03,$/month,http://www.midamericanenergy.com/include/pdf/rates/elecrates/ilelectric/il-elec.pdf	http://www.midamericanenergy.com/rates1.aspx
59c161b35457a33652bbb27f,electric,demand,,flat,0,0,1,12,0,24,0,6,4.07,4.07,$/kW,adjustment factor of 3.29
59c161b35457a33652bbb27f,electric,energy,,period4,0,0,1,5,0,8,0,4,0.03881,0.03881,$/kWh,
59c161b35457a33652bbb27f,electric,energy,,period3,0,0,1,5,8,22,0,4,0.04367,0.04367,$/kWh,
59c161b35457a33652bbb27f,electric,energy,,period4,0,0,1,5,22,24,0,4,0.03881,0.03881,$/kWh,
59c161b35457a33652bbb27f,electric,energy,,period1,0,0,6,9,0,8,0,4,0.0343,0.0343,$/kWh,
59c161b35457a33652bbb27f,electric,energy,,period2,0,0,6,9,8,13,0,4,0.05636,0.05636,$/kWh,
59c161b35457a33652bbb27f,electric,energy,,period0,0,0,6,9,13,18,0,4,0.14872,0.14872,$/kWh,
59c161b35457a33652bbb27f,electric,energy,,period2,0,0,6,9,18,22,0,4,0.05636,0.05636,$/kWh,
59c161b35457a33652bbb27f,electric,energy,,period1,0,0,6,9,22,24,0,4,0.0343,0.0343,$/kWh,
59c161b35457a33652bbb27f,electric,energy,,period4,0,0,10,12,0,8,0,4,0.03881,0.03881,$/kWh,
59c161b35457a33652bbb27f,electric,energy,,period3,0,0,10,12,8,22,0,4,0.04367,0.04367,$/kWh,
59c161b35457a33652bbb27f,electric,energy,,period4,0,0,10,12,22,24,0,4,0.03881,0.03881,$/kWh,
59c161b35457a33652bbb27f,electric,energy,,period4,0,0,1,5,0,8,5,6,0.03881,0.03881,$/kWh,
59c161b35457a33652bbb27f,electric,energy,,period3,0,0,1,5,8,22,5,6,0.04367,0.04367,$/kWh,
59c161b35457a33652bbb27f,electric,energy,,period4,0,0,1,5,22,24,5,6,0.03881,0.03881,$/kWh,
59c161b35457a33652bbb27f,electric,energy,,period1,0,0,6,9,0,8,5,6,0.0343,0.0343,$/kWh,
59c161b35457a33652bbb27f,electric,energy,,period2,0,0,6,9,8,22,5,6,0.05636,0.05636,$/kWh,
59c161b35457a33652bbb27f,electric,energy,,period1,0,0,6,9,22,24,5,6,0.0343,0.0343,$/kWh,
59c161b35457a33652bbb27f,electric,energy,,period4,0,0,10,12,0,8,5,6,0.03881,0.03881,$/kWh,
59c161b35457a33652bbb27f,electric,energy,,period3,0,0,10,12,8,22,5,6,0.04367,0.04367,$/kWh,
59c161b35457a33652bbb27f,electric,energy,,period4,0,0,10,12,22,24,5,6,0.03881,0.03881,$/kWh,
