label,utility,type,assessed,period,basic_charge_limit (imperial),basic_charge_limit (metric),month_start,month_end,hour_start,hour_end,weekday_start,weekday_end,charge (imperial),charge (metric),units,Notes
64834562d8f2c3f48905605a,electric,customer,,,,,,,,,,,200.0,200.0,$/month,https://p-cd.duke-energy.com/-/media/pdfs/for-your-home/rates/dep-sc/leaf-no-529-schedule-lgs-tou.pdf?rev=39981c9e4f554d209062cca6d6f4b7d5&_gl=1*j0jdq9*_ga*MTM4NjEzMDE3NC4xNjY4ODAwMzQ3*_ga_HB58MJRNTY*MTY4NjMyMjA2MS4xOC4xLjE2ODYzMjM2MTMuMC4wLjA.&_ga=2.47471143.1010759222.1686269017-1386130174.1668800347	https://www.duke-energy.com/home/billing/rates
64834562d8f2c3f48905605a,electric,demand,,flat,0,0,1,12,0,24,0,6,1.21,1.21,$/kW,
64834562d8f2c3f48905605a,electric,demand,,period2,0,0,1,4,0,1,0,4,14.58,14.58,$/kW,
64834562d8f2c3f48905605a,electric,demand,,period2,5000.0,5000.0,1,4,0,1,0,4,13.85,13.85,$/kW,
64834562d8f2c3f48905605a,electric,demand,,period2,10000.0,10000.0,1,4,0,1,0,4,13.12,13.12,$/kW,
64834562d8f2c3f48905605a,electric,demand,,period0,0,0,1,4,1,3,0,4,0.0,0.0,$/kW,
64834562d8f2c3f48905605a,electric,demand,,period2,0,0,1,4,3,6,0,4,13.12,13.12,$/kW,
64834562d8f2c3f48905605a,electric,demand,,period1,0,0,1,4,6,9,0,4,6.12,6.12,$/kW,
64834562d8f2c3f48905605a,electric,demand,,period2,0,0,1,4,9,11,0,4,13.12,13.12,$/kW,
64834562d8f2c3f48905605a,electric,demand,,period0,0,0,1,4,11,16,0,4,0.0,0.0,$/kW,
64834562d8f2c3f48905605a,electric,demand,,period2,0,0,1,4,16,24,0,4,13.12,13.12,$/kW,
64834562d8f2c3f48905605a,electric,demand,,period2,0,0,5,9,0,1,0,4,13.12,13.12,$/kW,
64834562d8f2c3f48905605a,electric,demand,,period0,0,0,5,9,1,6,0,4,0.0,0.0,$/kW,
64834562d8f2c3f48905605a,electric,demand,,period2,0,0,5,9,6,18,0,4,13.12,13.12,$/kW,
64834562d8f2c3f48905605a,electric,demand,,period1,0,0,5,9,18,21,0,4,6.12,6.12,$/kW,
64834562d8f2c3f48905605a,electric,demand,,period2,0,0,5,9,21,24,0,4,13.12,13.12,$/kW,
64834562d8f2c3f48905605a,electric,demand,,period2,0,0,10,12,0,1,0,4,13.12,13.12,$/kW,
64834562d8f2c3f48905605a,electric,demand,,period0,0,0,10,12,1,3,0,4,0.0,0.0,$/kW,
64834562d8f2c3f48905605a,electric,demand,,period2,0,0,10,12,3,6,0,4,13.12,13.12,$/kW,
64834562d8f2c3f48905605a,electric,demand,,period1,0,0,10,12,6,9,0,4,6.12,6.12,$/kW,
64834562d8f2c3f48905605a,electric,demand,,period2,0,0,10,12,9,11,0,4,13.12,13.12,$/kW,
64834562d8f2c3f48905605a,electric,demand,,period0,0,0,10,12,11,16,0,4,0.0,0.0,$/kW,
64834562d8f2c3f48905605a,electric,demand,,period2,0,0,10,12,16,24,0,4,13.12,13.12,$/kW,
64834562d8f2c3f48905605a,electric,demand,,period2,0,0,1,4,0,1,5,6,14.58,14.58,$/kW,
64834562d8f2c3f48905605a,electric,demand,,period2,5000.0,5000.0,1,4,0,1,5,6,13.85,13.85,$/kW,
64834562d8f2c3f48905605a,electric,demand,,period2,10000.0,10000.0,1,4,0,1,5,6,13.12,13.12,$/kW,
64834562d8f2c3f48905605a,electric,demand,,period0,0,0,1,4,1,3,5,6,0.0,0.0,$/kW,
64834562d8f2c3f48905605a,electric,demand,,period2,0,0,1,4,3,11,5,6,13.12,13.12,$/kW,
64834562d8f2c3f48905605a,electric,demand,,period0,0,0,1,4,11,16,5,6,0.0,0.0,$/kW,
64834562d8f2c3f48905605a,electric,demand,,period2,0,0,1,4,16,24,5,6,13.12,13.12,$/kW,
64834562d8f2c3f48905605a,electric,demand,,period2,0,0,5,9,0,1,5,6,13.12,13.12,$/kW,
64834562d8f2c3f48905605a,electric,demand,,period0,0,0,5,9,1,6,5,6,0.0,0.0,$/kW,
64834562d8f2c3f48905605a,electric,demand,,period2,0,0,5,9,6,24,5,6,13.12,13.12,$/kW,
64834562d8f2c3f48905605a,electric,demand,,period2,0,0,10,12,0,1,5,6,13.12,13.12,$/kW,
64834562d8f2c3f48905605a,electric,demand,,period0,0,0,10,12,1,3,5,6,0.0,0.0,$/kW,
64834562d8f2c3f48905605a,electric,demand,,period2,0,0,10,12,3,11,5,6,13.12,13.12,$/kW,
64834562d8f2c3f48905605a,electric,demand,,period0,0,0,10,12,11,16,5,6,0.0,0.0,$/kW,
64834562d8f2c3f48905605a,electric,demand,,period2,0,0,10,12,16,24,5,6,13.12,13.12,$/kW,
64834562d8f2c3f48905605a,electric,energy,,period2,0,0,1,4,0,1,0,4,0.05863,0.05863,$/kWh,
64834562d8f2c3f48905605a,electric,energy,,period0,0,0,1,4,1,3,0,4,0.03832,0.03832,$/kWh,
64834562d8f2c3f48905605a,electric,energy,,period2,0,0,1,4,3,6,0,4,0.05863,0.05863,$/kWh,
64834562d8f2c3f48905605a,electric,energy,,period1,0,0,1,4,6,9,0,4,0.07952000000000001,0.07952000000000001,$/kWh,
64834562d8f2c3f48905605a,electric,energy,,period2,0,0,1,4,9,11,0,4,0.05863,0.05863,$/kWh,
64834562d8f2c3f48905605a,electric,energy,,period0,0,0,1,4,11,17,0,4,0.03832,0.03832,$/kWh,
64834562d8f2c3f48905605a,electric,energy,,period2,0,0,1,4,17,24,0,4,0.05863,0.05863,$/kWh,
64834562d8f2c3f48905605a,electric,energy,,period2,0,0,5,9,0,1,0,4,0.05863,0.05863,$/kWh,
64834562d8f2c3f48905605a,electric,energy,,period0,0,0,5,9,1,6,0,4,0.03832,0.03832,$/kWh,
64834562d8f2c3f48905605a,electric,energy,,period2,0,0,5,9,6,18,0,4,0.05863,0.05863,$/kWh,
64834562d8f2c3f48905605a,electric,energy,,period1,0,0,5,9,18,21,0,4,0.07952000000000001,0.07952000000000001,$/kWh,
64834562d8f2c3f48905605a,electric,energy,,period2,0,0,5,9,21,24,0,4,0.05863,0.05863,$/kWh,
64834562d8f2c3f48905605a,electric,energy,,period2,0,0,10,12,0,1,0,4,0.05863,0.05863,$/kWh,
64834562d8f2c3f48905605a,electric,energy,,period0,0,0,10,12,1,3,0,4,0.03832,0.03832,$/kWh,
64834562d8f2c3f48905605a,electric,energy,,period2,0,0,10,12,3,6,0,4,0.05863,0.05863,$/kWh,
64834562d8f2c3f48905605a,electric,energy,,period1,0,0,10,12,6,9,0,4,0.07952000000000001,0.07952000000000001,$/kWh,
64834562d8f2c3f48905605a,electric,energy,,period2,0,0,10,12,9,11,0,4,0.05863,0.05863,$/kWh,
64834562d8f2c3f48905605a,electric,energy,,period0,0,0,10,12,11,17,0,4,0.03832,0.03832,$/kWh,
64834562d8f2c3f48905605a,electric,energy,,period2,0,0,10,12,17,24,0,4,0.05863,0.05863,$/kWh,
64834562d8f2c3f48905605a,electric,energy,,period2,0,0,1,4,0,1,5,6,0.05863,0.05863,$/kWh,
64834562d8f2c3f48905605a,electric,energy,,period0,0,0,1,4,1,3,5,6,0.03832,0.03832,$/kWh,
64834562d8f2c3f48905605a,electric,energy,,period2,0,0,1,4,3,11,5,6,0.05863,0.05863,$/kWh,
64834562d8f2c3f48905605a,electric,energy,,period0,0,0,1,4,11,17,5,6,0.03832,0.03832,$/kWh,
64834562d8f2c3f48905605a,electric,energy,,period2,0,0,1,4,17,24,5,6,0.05863,0.05863,$/kWh,
64834562d8f2c3f48905605a,electric,energy,,period2,0,0,5,9,0,1,5,6,0.05863,0.05863,$/kWh,
64834562d8f2c3f48905605a,electric,energy,,period0,0,0,5,9,1,6,5,6,0.03832,0.03832,$/kWh,
64834562d8f2c3f48905605a,electric,energy,,period2,0,0,5,9,6,24,5,6,0.05863,0.05863,$/kWh,
64834562d8f2c3f48905605a,electric,energy,,period2,0,0,10,12,0,1,5,6,0.05863,0.05863,$/kWh,
64834562d8f2c3f48905605a,electric,energy,,period0,0,0,10,12,1,3,5,6,0.03832,0.03832,$/kWh,
64834562d8f2c3f48905605a,electric,energy,,period2,0,0,10,12,3,11,5,6,0.05863,0.05863,$/kWh,
64834562d8f2c3f48905605a,electric,energy,,period0,0,0,10,12,11,17,5,6,0.03832,0.03832,$/kWh,
64834562d8f2c3f48905605a,electric,energy,,period2,0,0,10,12,17,24,5,6,0.05863,0.05863,$/kWh,
