label,utility,type,assessed,period,basic_charge_limit (imperial),basic_charge_limit (metric),month_start,month_end,hour_start,hour_end,weekday_start,weekday_end,charge (imperial),charge (metric),units,Notes
637561fa8cc79723ea0d307b,electric,customer,,,,,,,,,,,85.55,85.55,$/month,https://www.hsvutil.org/business__commercial_services_/business__commercial_rates.php
637561fa8cc79723ea0d307b,electric,demand,,flat,0,0,1,12,0,24,0,6,0.0,0.0,$/kW,
637561fa8cc79723ea0d307b,electric,demand,,flat,50.0,50.0,1,12,0,24,0,6,15.53,15.53,$/kW,
637561fa8cc79723ea0d307b,electric,energy,,period0,0,0,1,12,0,24,0,4,0.1156,0.1156,$/kWh,
637561fa8cc79723ea0d307b,electric,energy,,period0,15000.0,15000.0,1,12,0,24,0,4,0.07118,0.07118,$/kWh,
637561fa8cc79723ea0d307b,electric,energy,,period0,0,0,1,12,0,24,5,6,0.1156,0.1156,$/kWh,
637561fa8cc79723ea0d307b,electric,energy,,period0,15000.0,15000.0,1,12,0,24,5,6,0.07118,0.07118,$/kWh,
