continuous_flex_pct,system_uptime_pct,max_mef_savings,max_aef_savings,max_lmp_savings,max_tariff_savings
0.0,0.0,26.52443106720916,0.0,57.8893611109084,0.0
10.0,0.0,26.52443106720916,0.0,57.8893611109084,0.0
20.0,0.0,26.52443106720916,0.0,57.8893611109084,0.0
30.000000000000004,0.0,26.52443106720916,0.0,57.8893611109084,0.0
40.0,0.0,26.52443106720916,0.0,57.8893611109084,0.0
50.0,0.0,26.52443106720916,0.0,57.8893611109084,0.0
60.00000000000001,0.0,26.52443106720916,0.0,57.8893611109084,0.0
70.0,0.0,26.52443106720916,0.0,57.8893611109084,0.0
80.0,0.0,26.52443106720916,0.0,57.8893611109084,0.0
90.0,0.0,26.52443106720916,0.0,57.8893611109084,0.0
100.0,0.0,26.52443106720916,0.0,57.8893611109084,0.0
0.0,8.333333333333332,23.28288898292977,0.0,57.86402614502396,0.0
10.0,8.333333333333332,23.607043191357718,0.0,57.866559641612405,0.0
20.0,8.333333333333332,23.931197399785663,0.0,57.86909313820085,0.0
30.000000000000004,8.333333333333332,24.255351608213598,0.0,57.87162663478931,0.0
40.0,8.333333333333332,24.579505816641532,0.0,57.87416013137775,0.0
50.0,8.333333333333332,24.903660025069467,0.0,57.876693627966176,0.0
60.00000000000001,8.333333333333332,25.227814233497412,0.0,57.87922712455462,0.0
70.0,8.333333333333332,25.551968441925357,0.0,57.88176062114308,0.0
80.0,8.333333333333332,25.876122650353288,0.0,57.88429411773152,0.0
90.0,8.333333333333332,26.200276858781226,0.0,57.88682761431996,0.0
100.0,8.333333333333332,26.52443106720916,0.0,57.8893611109084,0.0
0.0,16.666666666666664,19.450421055778417,0.0,56.051253637223546,0.0
10.0,16.666666666666664,19.93413508526473,0.0,56.24411428735316,0.0
20.0,16.666666666666664,20.417849114751043,0.0,56.436974937482766,0.0
30.000000000000004,16.666666666666664,20.89319087450645,0.0,56.62887030433326,0.0
40.0,16.666666666666664,21.234576318566923,0.0,56.80532113871765,0.0
50.0,16.666666666666664,21.575961762627397,0.0,56.98177197310204,0.0
60.00000000000001,16.666666666666664,21.91734720668788,0.0,57.15822280748641,0.0
70.0,16.666666666666664,22.258732650748343,0.0,57.334673641870815,0.0
80.0,16.666666666666664,22.60011809480884,0.0,57.51112447625519,0.0
90.0,16.666666666666664,22.9415035388693,0.0,57.68757531063958,0.0
100.0,16.666666666666664,23.28288898292977,0.0,57.86402614502396,0.0
0.0,25.0,17.484545715724817,0.0,51.89017754373454,0.0
10.0,25.0,17.90534409910705,0.0,53.172022258212486,0.0
20.0,25.0,18.307726938908303,0.0,54.15411397550368,0.0
30.000000000000004,25.0,18.684788406285623,0.0,54.724045321663056,0.0
40.0,25.0,19.06184987366297,0.0,55.29397666782244,0.0
50.0,25.0,19.406234150557683,0.0,55.6114777297581,0.0
60.00000000000001,25.0,19.73754755125937,0.0,55.828006678004265,0.0
70.0,25.0,20.06886095196107,0.0,56.04453562625043,0.0
80.0,25.0,20.400174352662763,0.0,56.2610645744966,0.0
90.0,25.0,20.731487753364473,0.0,56.47759352274277,0.0
100.0,25.0,21.06280115406615,0.0,56.69412247098893,0.0
0.0,33.33333333333333,15.508091144920778,0.0,45.918900065087996,0.0
10.0,33.33333333333333,16.235553356595204,0.0,48.58883649703621,0.0
20.0,33.33333333333333,16.73880583421426,0.0,49.79451761506067,0.0
30.000000000000004,33.33333333333333,17.1636391103313,0.0,50.924161036876335,0.0
40.0,33.33333333333333,17.510053184946262,0.0,51.97776676248319,0.0
50.0,33.33333333333333,17.856467259561224,0.0,53.03137248809004,0.0
60.00000000000001,33.33333333333333,18.17525801880467,0.0,53.63534871791674,0.0
70.0,33.33333333333333,18.494048778048104,0.0,54.23932494774344,0.0
80.0,33.33333333333333,18.812839537291538,0.0,54.84330117757013,0.0
90.0,33.33333333333333,19.131630296534983,0.0,55.44727740739685,0.0
100.0,33.33333333333333,19.450421055778417,0.0,56.051253637223546,0.0
0.0,41.66666666666667,13.857874873679073,0.0,35.58460036173055,0.0
10.0,41.66666666666667,14.534250605815005,0.0,39.72772321337823,0.0
20.0,41.66666666666667,15.152008977620055,0.0,43.18611654582169,0.0
30.000000000000004,41.66666666666667,15.742115907288461,0.0,45.53016680969114,0.0
40.0,41.66666666666667,16.184244412480346,0.0,46.90780856637092,0.0
50.0,41.66666666666667,16.61964662565055,0.0,48.24152266363298,0.0
60.00000000000001,41.66666666666667,16.99231347761914,0.0,49.514406603928,0.0
70.0,41.66666666666667,17.32577072883669,0.0,50.74927169611861,0.0
80.0,41.66666666666667,17.659227980054226,0.0,51.98413678830922,0.0
90.0,41.66666666666667,17.992685231271775,0.0,53.219001880499846,0.0
100.0,41.66666666666667,18.326142482489324,0.0,54.45386697269044,0.0
0.0,50.0,12.227188737220958,0.0,28.23813729324792,0.0
10.0,50.0,13.062483835352166,0.0,31.920574686706217,0.0
20.0,50.0,13.66979027459621,0.0,35.41575871494349,0.0
30.000000000000004,50.0,14.228290325414687,0.0,38.87292403459186,0.0
40.0,50.0,14.766307826502295,0.0,41.50465004418536,0.0
50.0,50.0,15.294084052724514,0.0,43.723656398751494,0.0
60.00000000000001,50.0,15.777018332135645,0.0,45.64981169053284,0.0
70.0,50.0,16.20390017803295,0.0,47.20990315383328,0.0
80.0,50.0,16.63078202393022,0.0,48.76999461713369,0.0
90.0,50.0,17.057663869827525,0.0,50.330086080434114,0.0
100.0,50.0,17.484545715724817,0.0,51.89017754373454,0.0
0.0,58.333333333333336,10.424499859312018,0.0,22.454766135526988,0.0
10.0,58.333333333333336,11.469128402578521,0.0,25.877528479166717,0.0
20.0,58.333333333333336,12.18525345525545,0.0,29.048067481836856,0.0
30.000000000000004,58.333333333333336,12.77089938285444,0.0,32.102720244299114,0.0
40.0,58.333333333333336,13.33437926452421,0.0,35.13332600868527,0.0
50.0,58.333333333333336,13.884500259082436,0.0,38.15622034239828,0.0
60.00000000000001,58.333333333333336,14.425843018041741,0.0,40.82535497180208,0.0
70.0,58.333333333333336,14.95621298250236,0.0,43.05228997081934,0.0
80.0,58.333333333333336,15.486582946962992,0.0,45.27922496983662,0.0
90.0,58.333333333333336,16.016952911423633,0.0,47.506159968853886,0.0
100.0,58.333333333333336,16.547322875884255,0.0,49.73309496787115,0.0
0.0,66.66666666666666,8.432566018176784,0.0,17.543831216017512,0.0
10.0,66.66666666666666,9.654039685003173,0.0,20.865194096517662,0.0
20.0,66.66666666666666,10.554979096082292,0.0,23.795741333673316,0.0
30.000000000000004,66.66666666666666,11.233690659063505,0.0,26.62839881908703,0.0
40.0,66.66666666666666,11.861822527290805,0.0,29.40694654617258,0.0
50.0,66.66666666666666,12.484616578043248,0.0,32.167645253311,0.0
60.00000000000001,66.66666666666666,13.095344537211071,0.0,34.92137879726073,0.0
70.0,66.66666666666666,13.698531189138484,0.0,37.67075911421754,0.0
80.0,66.66666666666666,14.301717841065917,0.0,40.42013943117436,0.0
90.0,66.66666666666666,14.904904492993365,0.0,43.16951974813119,0.0
100.0,66.66666666666666,15.508091144920778,0.0,45.918900065087996,0.0
0.0,75.0,6.091744547205649,0.0,13.146900122973221,0.0
10.0,75.0,7.564223015757796,0.0,16.37712014946814,0.0
20.0,75.0,8.545922223211772,0.0,19.1833949910831,0.0
30.000000000000004,75.0,9.445566965402373,0.0,21.89178021420571,0.0
40.0,75.0,10.198896821643958,0.0,24.53265580307059,0.0
50.0,75.0,10.945576001251538,0.0,27.170462772196537,0.0
60.00000000000001,75.0,11.682765727570512,0.0,29.776538150305374,0.0
70.0,75.0,12.419955453889466,0.0,32.38261352841415,0.0
80.0,75.0,13.157145180208408,0.0,34.98868890652291,0.0
90.0,75.0,13.894334906527417,0.0,37.59476428463176,0.0
100.0,75.0,14.63152463284638,0.0,40.20083966274055,0.0
0.0,83.33333333333334,3.9659909438172063,0.0,8.164379646753476,0.0
10.0,83.33333333333334,5.521891316135781,0.0,11.546694103530815,0.0
20.0,83.33333333333334,6.561656650529748,0.0,14.34557376870919,0.0
30.000000000000004,83.33333333333334,7.5487923480094015,0.0,17.032938912105493,0.0
40.0,83.33333333333334,8.518496811340961,0.0,19.71473920793865,0.0
50.0,83.33333333333334,9.428345184966117,0.0,22.368921926120922,0.0
60.00000000000001,83.33333333333334,10.31425112270869,0.0,25.012057613242824,0.0
70.0,83.33333333333334,11.200157060451303,0.0,27.655193300364775,0.0
80.0,83.33333333333334,12.0860629981939,0.0,30.298328987486705,0.0
90.0,83.33333333333334,12.97196893593647,0.0,32.94146467460861,0.0
100.0,83.33333333333334,13.857874873679064,0.0,35.58460036173054,0.0
0.0,91.66666666666666,2.132174059625517,0.0,3.8966741501233675,0.0
10.0,91.66666666666666,3.5833310745706592,0.0,7.144340247568997,0.0
20.0,91.66666666666666,4.680480799933987,0.0,9.924041509311962,0.0
30.000000000000004,91.66666666666666,5.757544981423398,0.0,12.64769618432516,0.0
40.0,91.66666666666666,6.818762586414561,0.0,15.366291907008248,0.0
50.0,91.66666666666666,7.8799801914057355,0.0,18.08488762969136,0.0
60.00000000000001,91.66666666666666,8.941197796396887,0.0,20.803483352374446,0.0
70.0,91.66666666666666,10.002415401388072,0.0,23.522079075057558,0.0
80.0,91.66666666666666,11.063633006379249,0.0,26.24067479774067,0.0
90.0,91.66666666666666,12.124850611370421,0.0,28.959270520423768,0.0
100.0,91.66666666666666,13.186068216361585,0.0,31.67786624310687,0.0
0.0,100.0,0.0,0.0,0.0,0.0
10.0,100.0,1.2227188737221333,0.0,2.8238137293247845,0.0
20.0,100.0,2.4454377474441786,0.0,5.6476274586495565,0.0
30.000000000000004,100.0,3.668156621166312,0.0,8.471441187974403,0.0
40.0,100.0,4.890875494888368,0.0,11.295254917299188,0.0
50.0,100.0,6.113594368610479,0.0,14.11906864662396,0.0
60.00000000000001,100.0,7.336313242332591,0.0,16.942882375948745,0.0
70.0,100.0,8.559032116054658,0.0,19.766696105273542,0.0
80.0,100.0,9.781750989776782,0.0,22.59050983459835,0.0
90.0,100.0,11.00446986349886,0.0,25.414323563923098,0.0
100.0,100.0,12.227188737220958,0.0,28.23813729324792,0.0
