system_uptime,continuous_flex,shadow_price_usd_ton
0.0,0.0,31.44910300908486
0.0,0.1,31.44910300908486
0.0,0.2,31.44910300908486
0.0,0.30000000000000004,31.44910300908486
0.0,0.4,31.44910300908486
0.0,0.5,31.44910300908486
0.0,0.6000000000000001,31.44910300908486
0.0,0.7000000000000001,31.44910300908486
0.0,0.8,31.44910300908486
0.0,0.9,31.44910300908486
0.0,1.0,31.449103009084922
0.041666666666666664,0.0,31.44910300908486
0.041666666666666664,0.1,31.44910300908486
0.041666666666666664,0.2,31.44910300908486
0.041666666666666664,0.30000000000000004,31.44910300908486
0.041666666666666664,0.4,31.44910300908486
0.041666666666666664,0.5,31.44910300908486
0.041666666666666664,0.6000000000000001,31.44910300908486
0.041666666666666664,0.7000000000000001,31.44910300908486
0.041666666666666664,0.8,31.44910300908486
0.041666666666666664,0.9,31.44910300908486
0.041666666666666664,1.0,31.449103009084922
0.08333333333333333,0.0,16.073253799072823
0.08333333333333333,0.1,18.06577378703403
0.08333333333333333,0.2,19.931454822908275
0.08333333333333333,0.30000000000000004,21.682034693761562
0.08333333333333333,0.4,23.32784622539284
0.08333333333333333,0.5,24.87802138437824
0.08333333333333333,0.6000000000000001,26.34066080423478
0.08333333333333333,0.7000000000000001,27.722975381608006
0.08333333333333333,0.8,29.031405167484635
0.08333333333333333,0.9,30.271719690411643
0.08333333333333333,1.0,31.44910300908486
0.125,0.0,16.073338664756506
0.125,0.1,16.073315519481195
0.125,0.2,16.07329623180267
0.125,0.30000000000000004,16.073279911495387
0.125,0.4,16.073265922687096
0.125,0.5,16.508461167461387
0.125,0.6000000000000001,17.770343794531684
0.125,0.7000000000000001,18.970384799584327
0.125,0.8,20.113021500119558
0.125,0.9,21.202276609294717
0.125,1.0,22.24180555423184
0.16666666666666666,0.0,0.0
0.16666666666666666,0.1,16.073932749635574
0.16666666666666666,0.2,16.073508398812304
0.16666666666666666,0.30000000000000004,16.073370937857334
0.16666666666666666,0.4,16.07334519292313
0.16666666666666666,0.5,16.07332368839427
0.16666666666666666,0.6000000000000001,16.073305456338826
0.16666666666666666,0.7000000000000001,16.07328980258683
0.16666666666666666,0.8,16.073276216336133
0.16666666666666666,0.9,16.073264313356823
0.16666666666666666,1.0,16.073253799072823
0.20833333333333334,0.0,251.5997294290345
0.20833333333333334,0.1,251.61530183269014
0.20833333333333334,0.2,251.69319277484024
