system_uptime,continuous_flex,shadow_price_usd_ton
0.0,0.0,1714.6659562836508
0.0,0.1,1714.6659562836508
0.0,0.2,1714.6659562836508
0.0,0.30000000000000004,1714.6659562836508
0.0,0.4,-37.49965834863626
0.0,0.5,-37.49965834863626
0.0,0.6000000000000001,-37.49965834863626
0.0,0.7000000000000001,-37.49965834863626
0.0,0.8,-37.49965834863626
0.0,0.9,-37.49965834863626
0.0,1.0,1714.6659562825184
0.041666666666666664,0.0,3.447835452289547
0.041666666666666664,0.1,5.77350136774198
0.041666666666666664,0.2,7.082099306527395
0.041666666666666664,0.30000000000000004,8.874115556345382
0.041666666666666664,0.4,9.848363659581821
0.041666666666666664,0.5,11.74398173455751
0.041666666666666664,0.6000000000000001,12.803431792308054
0.041666666666666664,0.7000000000000001,15.216823856609224
0.041666666666666664,0.8,17.08004530823475
0.041666666666666664,0.9,18.41550836870991
0.041666666666666664,1.0,19.885404012699674
0.08333333333333333,0.0,-1.6980383466170348
0.08333333333333333,0.1,-0.8554746418431154
0.08333333333333333,0.2,0.07546122461208529
0.08333333333333333,0.30000000000000004,0.9739727529549057
0.08333333333333333,0.4,1.9120734869769147
0.08333333333333333,0.5,2.998052132240478
0.08333333333333333,0.6000000000000001,4.622115787311053
0.08333333333333333,0.7000000000000001,4.897020441632557
0.08333333333333333,0.8,5.617686274366454
0.08333333333333333,0.9,6.824303025889464
0.08333333333333333,1.0,7.571911926174985
0.125,0.0,-3.6061951932407683
0.125,0.1,-3.1084411646305132
0.125,0.2,-2.297847537890207
0.125,0.30000000000000004,-1.8971126079017677
0.125,0.4,-1.1290593950198522
0.125,0.5,-0.4930555965038031
0.125,0.6000000000000001,0.14685032128032172
0.125,0.7000000000000001,0.8446163546160986
0.125,0.8,1.5177477109314532
0.125,0.9,2.035962428648087
0.125,1.0,2.5867329403612493
0.16666666666666666,0.0,-4.919657531189124
0.16666666666666666,0.1,-3.9104351304246685
0.16666666666666666,0.2,-3.54787974638311
0.16666666666666666,0.30000000000000004,-3.2647050156598385
0.16666666666666666,0.4,-2.8222457665027885
0.16666666666666666,0.5,-2.2493149217316746
0.16666666666666666,0.6000000000000001,-1.6197549338303874
0.16666666666666666,0.7000000000000001,-1.1835339912848681
0.16666666666666666,0.8,-0.7655515997018952
0.16666666666666666,0.9,-0.28050789081673233
0.16666666666666666,1.0,0.19679990395682756
0.20833333333333334,0.0,-5.098249458383325
0.20833333333333334,0.1,-4.8165443575872375
0.20833333333333334,0.2,-4.666922506000009
0.20833333333333334,0.30000000000000004,-3.894268799949107
0.20833333333333334,0.4,-3.6828187237670647
0.20833333333333334,0.5,-3.101801903931569
0.20833333333333334,0.6000000000000001,-2.997298659888603
0.20833333333333334,0.7000000000000001,-2.3328725631448233
0.20833333333333334,0.8,-2.07091718987728
0.20833333333333334,0.9,-1.6499439921961825
0.20833333333333334,1.0,-1.1658077388814914
0.25,0.0,-5.66881523446518
0.25,0.1,-5.0808780515169625
0.25,0.2,-4.945654650166027
0.25,0.30000000000000004,-4.568005377999645
0.25,0.4,-4.650756936148983
0.25,0.5,-3.8802112288077373
0.25,0.6000000000000001,-3.9217266570575475
0.25,0.7000000000000001,-3.0963692890091394
0.25,0.8,-2.9228925319815406
0.25,0.9,-2.6974786051915394
0.25,1.0,-2.2007238847596122
0.2916666666666667,0.0,-5.830744573431051
0.2916666666666667,0.1,-5.56249205835521
0.2916666666666667,0.2,-5.454124706989194
0.2916666666666667,0.30000000000000004,-5.142844558166184
0.2916666666666667,0.4,-4.705772626633598
0.2916666666666667,0.5,-4.449349838168178
0.2916666666666667,0.6000000000000001,-4.156477925972886
0.2916666666666667,0.7000000000000001,-3.8365793315115657
0.2916666666666667,0.8,-3.4484806368185774
0.2916666666666667,0.9,-3.3472755150854496
0.2916666666666667,1.0,-3.0609639292938615
0.3333333333333333,0.0,-6.535546520963149
0.3333333333333333,0.1,-6.126515514431622
0.3333333333333333,0.2,-5.800218463442777
0.3333333333333333,0.30000000000000004,-5.631025597774906
0.3333333333333333,0.4,-5.0558565107345705
0.3333333333333333,0.5,-4.896489370280812
0.3333333333333333,0.6000000000000001,-4.615747323476294
0.3333333333333333,0.7000000000000001,-4.536908233079983
0.3333333333333333,0.8,-4.0265457379711735
0.3333333333333333,0.9,-3.8081440338550503
0.3333333333333333,1.0,-3.6539643355229265
0.375,0.0,-6.667306677781552
0.375,0.1,-6.432962594729014
0.375,0.2,-5.915979883537142
0.375,0.30000000000000004,-5.791722918483701
0.375,0.4,-5.307126621721854
0.375,0.5,-5.3850963404703895
0.375,0.6000000000000001,-4.98730718482457
0.375,0.7000000000000001,-4.779426113833599
0.375,0.8,-4.631211528000719
0.375,0.9,-4.366983760625512
0.375,1.0,-4.084847729184624
