month,hour,co2_eq_kg_per_MWh
1,0,247.14894141249349
1,1,248.5666874893629
1,2,252.26678118969505
1,3,245.22115591758345
1,4,230.54664036315947
1,5,218.0619275268935
1,6,215.40391633229927
1,7,212.35974004073017
1,8,211.71227894183178
1,9,211.07284175503386
1,10,214.871257377109
1,11,221.82419562241344
1,12,232.7804337576021
1,13,241.2245317682344
1,14,241.93435218844164
1,15,241.76127554626962
1,16,239.7307493676754
1,17,239.23290586696433
1,18,239.3381713694609
1,19,240.52497903531972
1,20,245.6180310129266
1,21,251.7936033289379
1,22,247.03555858792024
1,23,246.76638156039485
2,0,263.89863047068917
2,1,264.44344469133813
2,2,270.03051093429104
2,3,269.49175432804657
2,4,259.165589279073
2,5,249.15644287661917
2,6,244.12910359720314
2,7,241.28186909332888
2,8,239.08558188702548
2,9,236.89390186453267
2,10,240.16351995799377
2,11,245.77214494116743
2,12,254.63591440111003
2,13,257.7090532786481
2,14,257.11500735355986
2,15,254.17316902702967
2,16,252.02898105003374
2,17,251.25373159063915
2,18,247.66038742121842
2,19,247.6475954759028
2,20,250.6696967425905
2,21,259.7948296131122
2,22,264.5683234904067
2,23,266.5593039477505
3,0,245.7537146200277
3,1,247.3734714411473
3,2,251.74886979943054
3,3,247.42724567408845
3,4,236.66974175343813
3,5,228.2312480345402
3,6,225.04473976477414
3,7,223.14617471522556
3,8,222.56044310869075
3,9,224.5931466604127
3,10,228.40666642850823
3,11,235.88868906244264
3,12,238.15001403164138
3,13,239.76835015075343
3,14,236.387689980928
3,15,228.32943240112894
3,16,223.4248737967171
3,17,219.80657939774014
3,18,219.57037157015645
3,19,220.93175383527375
3,20,226.86777370428348
3,21,235.07370583073083
3,22,243.59826478741914
3,23,245.69492716907442
4,0,290.6332976255199
4,1,292.2961368936365
4,2,296.1799907221934
4,3,290.27666435859226
4,4,281.90759660240104
4,5,275.7533342895396
4,6,273.9515269670822
4,7,272.4483706777612
4,8,272.9951079387326
4,9,274.6804353741098
4,10,277.6338343218087
4,11,281.4925293784916
4,12,282.00553463816317
4,13,280.8088580878014
4,14,275.0444746364295
4,15,270.68722841727526
4,16,267.9023169682115
4,17,266.7224586559586
4,18,266.32283060456706
