month,hour,co2_eq_kg_per_MWh
1,0,341.26398435020616
1,1,354.713754560065
1,2,337.2023437781773
1,3,322.15505698112315
1,4,308.72858488675564
1,5,292.7129332830462
1,6,278.394525455673
1,7,270.1760031468656
1,8,268.8167801337733
1,9,271.1541400325319
1,10,276.5184178132273
1,11,283.5640317781765
1,12,293.86314681607377
1,13,310.6734192674615
1,14,322.9354806970861
1,15,313.6275493364058
1,16,300.1206996325601
1,17,295.0741949887323
1,18,290.9151806785316
1,19,287.04004417336216
1,20,283.9496236691589
1,21,281.4383308630752
1,22,282.043773270912
1,23,299.48113203367956
2,0,315.1924907861188
2,1,341.8451468067791
2,2,332.8830354540335
2,3,323.13153671965455
2,4,312.68663420769593
2,5,303.7530182059257
2,6,292.5372696594453
2,7,286.0972802373541
2,8,285.8264274333107
2,9,288.3132582295478
2,10,294.26012751702393
2,11,300.62475760064973
2,12,312.7967817987058
2,13,330.5318128516201
2,14,338.1538292981496
2,15,320.6190029910379
2,16,305.42063243601757
2,17,295.225373455978
2,18,285.9270245597366
2,19,277.6719185050704
2,20,274.2649910609102
2,21,272.52813750400196
2,22,272.558821647032
2,23,279.9662997160006
3,0,318.08752425345693
3,1,349.1204581845481
3,2,343.6277453125452
3,3,324.73943550792904
3,4,308.0429715453319
3,5,291.8705900383184
3,6,276.9907293902265
3,7,265.9200285014851
3,8,262.9670636565183
3,9,265.62068665285057
3,10,273.45795977758075
3,11,283.99388169860083
3,12,300.72152282684794
3,13,317.35863051854466
3,14,314.8696586572508
3,15,292.90596864899913
3,16,281.25013622633094
3,17,275.95432595732365
3,18,274.87321233274474
3,19,277.86291382158856
3,20,281.542899279545
3,21,287.74542031427336
3,22,293.53768533996913
3,23,298.80317333584105
4,0,328.1635630796614
4,1,361.17827298091754
4,2,373.560738036448
4,3,354.1136201246256
4,4,328.5807620828289
4,5,305.9766431323196
4,6,288.67101677259393
4,7,280.116910447835
4,8,280.32635920411735
4,9,285.1168762345211
4,10,291.2729340176099
4,11,304.2501070852372
4,12,323.19374161483603
4,13,333.7067662590722
4,14,315.00555091542475
4,15,298.1877217709018
4,16,290.55944242298705
4,17,291.55932970706436
4,18,295.39386187182834
4,19,297.2762764902508
4,20,300.7022567369398
4,21,304.9034178949484
4,22,311.8039353253037
4,23,317.78554538649877
5,0,382.4003780502172
5,1,400.4473369083065
5,2,414.61409260798496
5,3,401.5146005155636
5,4,385.719301929754
5,5,374.9092303839883
5,6,361.24123565621346
5,7,353.1517096300261
5,8,355.7461483968007
5,9,363.3475892430211
5,10,377.6829535804898
5,11,389.988598862326
5,12,404.3015363694196
5,13,399.59122332178515
5,14,379.27428428273623
5,15,367.22581638750546
5,16,364.96587778737796
5,17,370.9041349995344
5,18,375.36285941742227
5,19,380.0557858426969
5,20,380.04289999155577
5,21,380.1966369824016
5,22,381.0844778261592
5,23,381.62966110518886
6,0,398.8416008663062
6,1,416.16238934684696
6,2,434.1963158045232
6,3,425.7403946929065
6,4,410.9611500435902
6,5,398.29801746816753
6,6,383.3975354774604
6,7,371.80558280331775
6,8,366.9603385003894
6,9,368.32255616053686
6,10,372.90200079515125
6,11,380.6479592274819
6,12,390.28504630315894
6,13,381.3778221551834
6,14,359.20368040721763
6,15,349.0448901955181
6,16,355.6070016084071
6,17,370.1955287818999
6,18,383.19863909974026
6,19,392.9346042698122
6,20,398.9014127037682
6,21,399.36224323189293
6,22,399.4773557347136
6,23,398.3742277527119
7,0,396.5211654489761
7,1,414.7271863185827
7,2,435.92076114890637
7,3,427.97079307741427
7,4,410.0143713651475
7,5,393.5916054341135
7,6,377.1691361399879
7,7,365.9440827099671
7,8,364.73547262386484
7,9,366.3889563040865
7,10,369.3147619024106
7,11,376.93243861334093
7,12,389.69093827156104
7,13,389.65597410880616
7,14,363.5622464297461
7,15,348.46213085700776
7,16,360.91350409953765
7,17,378.66782295185106
7,18,391.5363134363865
7,19,395.03555867332915
7,20,396.62670947862233
7,21,397.1673342747641
7,22,396.54630973867836
7,23,396.3883479721888
8,0,414.87150822857956
8,1,439.0755784024664
8,2,452.2590728983115
8,3,442.64643363820426
8,4,428.3581734046379
8,5,416.10662299145713
8,6,404.81647526841283
8,7,394.8907598962307
8,8,390.75119149933454
8,9,391.0558057495365
8,10,397.3510985757156
8,11,406.5051545165779
8,12,415.16776176082874
8,13,411.3900252866827
8,14,380.9856827976701
8,15,357.6559163960089
8,16,365.95738294188493
8,17,383.7015832844171
8,18,396.95270108660463
8,19,405.0645464968217
8,20,408.0991268828654
8,21,407.74645887655504
8,22,406.4124706040608
8,23,406.72752922724067
9,0,436.78975457139256
9,1,458.0791389861824
9,2,447.4714468724818
9,3,428.15311282242016
9,4,410.6542749905117
9,5,394.7296862653048
9,6,380.7445135576091
9,7,368.92794497299604
9,8,365.77816458199703
9,9,367.75519841292913
9,10,375.79593856210704
9,11,385.84654996815266
9,12,398.71843807751884
9,13,404.30370825056264
9,14,379.97066415207274
9,15,356.9954522225779
9,16,365.51568857411235
9,17,383.55680226992285
9,18,398.8432472043178
9,19,408.4464879929042
9,20,412.715359188065
9,21,414.3560566879312
9,22,416.3378264669901
9,23,418.91055282545295
10,0,414.9901146728393
10,1,429.0470426230325
10,2,412.8265810488823
10,3,394.72151086614514
10,4,379.66760284037895
10,5,367.02943005556443
10,6,353.1774858624459
10,7,340.7940473921585
10,8,334.19184586383983
10,9,333.3081457311266
10,10,338.00178526372764
10,11,349.6504184164625
10,12,369.4466381280341
10,13,385.05481991304356
10,14,369.3039939355986
10,15,338.4592246187519
10,16,330.12302518517936
10,17,329.977750388524
10,18,333.0829778782237
10,19,337.6839391565869
10,20,341.9398082606031
10,21,345.8996683605408
10,22,353.03567347854977
10,23,371.762143325755
11,0,433.8921199930548
11,1,424.3004604693594
11,2,402.94241854368676
11,3,388.93643086340927
11,4,380.67811406506377
11,5,371.5861462388004
11,6,362.57872598732985
11,7,354.7302387413933
11,8,353.3762352967732
11,9,353.4652300233838
11,10,359.69301515750846
11,11,370.4871811847234
11,12,384.1793971564517
11,13,397.4244378689062
11,14,395.28856809009477
11,15,363.68716807330776
11,16,352.07907958427006
11,17,346.28852159162125
11,18,340.8670048305506
11,19,338.30018908886507
11,20,339.5169468007373
11,21,340.9839418295616
11,22,348.64129977651913
11,23,382.7710306804212
12,0,414.48995219737293
12,1,418.9648480825091
12,2,404.76742285802067
12,3,391.9511565787792
12,4,380.76586780340875
12,5,370.8090961916353
12,6,362.1512057557167
12,7,336.0095871370866
12,8,338.54867408861514
12,9,336.5547340949188
12,10,339.97528969452173
12,11,344.678431804132
12,12,355.7807564849389
12,13,370.3337451337809
12,14,375.92711337461253
12,15,336.3359191613597
12,16,304.25295034510924
12,17,295.5886984144509
12,18,289.04063758829085
12,19,285.09857588307966
12,20,281.5602345621137
12,21,279.1197289534736
12,22,287.3377923300731
12,23,336.7544059011971
